,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
3940,TP,DS,1,T4,Treatment,3,DS_TP_1,42,0.071428571
3942,TP,DU,1,T4,Treatment,2,DU_TP_1,45,0.044444444
3944,TP,DV,1,T4,Treatment,2,DV_TP_1,44,0.045454545
3945,TP,DZ,1,T4,Treatment,1,DZ_TP_1,47,0.021276596
3947,TP,TA,1,T4,Treatment,2,TA_TP_1,45,0.044444444
3949,TP,TC,1,T4,Treatment,1,TC_TP_1,46,0.02173913
3950,TP,TE,1,T4,Treatment,1,TE_TP_1,46,0.02173913
3953,TP,TK,1,T4,Treatment,1,TK_TP_1,47,0.021276596
3954,TP,TL,1,T4,Treatment,1,TL_TP_1,45,0.022222222
3955,TP,TM,1,T4,Treatment,1,TM_TP_1,45,0.022222222
3958,TP,TU,1,T4,Treatment,1,TP_TU_1,44,0.022727273
3960,TP,TX,1,T4,Treatment,1,TP_TX_1,46,0.02173913
3962,TP,TZ,1,T4,Treatment,1,TP_TZ_1,46,0.02173913
3963,TS,DA,1,T4,Treatment,5,DA_TS_1,47,0.106382979
3967,TS,DH,1,T4,Treatment,2,DH_TS_1,45,0.044444444
3972,TS,DU,1,T4,Treatment,5,DU_TS_1,45,0.111111111
3974,TS,DZ,1,T4,Treatment,1,DZ_TS_1,47,0.021276596
3976,TS,TC,1,T4,Treatment,1,TC_TS_1,46,0.02173913
3977,TS,TH,1,T4,Treatment,1,TH_TS_1,46,0.02173913
3983,TS,TZ,1,T4,Treatment,1,TS_TZ_1,46,0.02173913
3985,TT,DC,1,T4,Treatment,6,DC_TT_1,39,0.153846154
3986,TT,DD,1,T4,Treatment,2,DD_TT_1,37,0.054054054
3988,TT,DE,1,T4,Treatment,1,DE_TT_1,45,0.022222222
3991,TT,DM,1,T4,Treatment,2,DM_TT_1,45,0.044444444
3992,TT,DS,1,T4,Treatment,3,DS_TT_1,43,0.069767442
3995,TT,TC,1,T4,Treatment,1,TC_TT_1,42,0.023809524
3997,TT,TE,1,T4,Treatment,1,TE_TT_1,46,0.02173913
3998,TT,TH,1,T4,Treatment,1,TH_TT_1,46,0.02173913
4002,TT,TZ,1,T4,Treatment,1,TT_TZ_1,44,0.022727273
4003,TU,DA,1,T4,Treatment,2,DA_TU_1,42,0.047619048
4004,TU,DC,1,T4,Treatment,1,DC_TU_1,34,0.029411765
4006,TU,DE,1,T4,Treatment,2,DE_TU_1,44,0.045454545
4007,TU,DK,1,T4,Treatment,1,DK_TU_1,32,0.03125
4008,TU,DL,1,T4,Treatment,1,DL_TU_1,40,0.025
4009,TU,DO,1,T4,Treatment,1,DO_TU_1,28,0.035714286
4011,TU,DP,1,T4,Treatment,2,DP_TU_1,36,0.055555556
4012,TU,TC,1,T4,Treatment,2,TC_TU_1,41,0.048780488
4014,TU,TE,1,T4,Treatment,1,TE_TU_1,43,0.023255814
4016,TU,TP,1,T4,Treatment,1,TP_TU_1,44,0.022727273
4017,TU,TV,1,T4,Treatment,1,TU_TV_1,44,0.022727273
4018,TU,TX,1,T4,Treatment,1,TU_TX_1,47,0.021276596
4020,TV,DC,1,T4,Treatment,3,DC_TV_1,40,0.075
4021,TV,DE,1,T4,Treatment,4,DE_TV_1,45,0.088888889
4023,TV,DL,1,T4,Treatment,1,DL_TV_1,44,0.022727273
4028,TV,DU,1,T4,Treatment,1,DU_TV_1,44,0.022727273
4030,TV,DZ,1,T4,Treatment,2,DZ_TV_1,43,0.046511628
4033,TV,TC,1,T4,Treatment,2,TC_TV_1,45,0.044444444
4036,TV,TL,1,T4,Treatment,2,TL_TV_1,44,0.045454545
4039,TV,TP,1,T4,Treatment,1,TP_TV_1,46,0.02173913
4042,TV,TU,1,T4,Treatment,1,TU_TV_1,44,0.022727273
4045,TX,DD,1,T4,Treatment,2,DD_TX_1,44,0.045454545
4048,TX,DH,1,T4,Treatment,6,DH_TX_1,43,0.139534884
4049,TX,DK,1,T4,Treatment,1,DK_TX_1,43,0.023255814
4050,TX,DL,1,T4,Treatment,1,DL_TX_1,44,0.022727273
4052,TX,DM,1,T4,Treatment,1,DM_TX_1,43,0.023255814
4055,TX,DP,1,T4,Treatment,3,DP_TX_1,45,0.066666667
4057,TX,DV,1,T4,Treatment,1,DV_TX_1,45,0.022222222
4058,TX,DZ,1,T4,Treatment,1,DZ_TX_1,44,0.022727273
4059,TX,TA,1,T4,Treatment,1,TA_TX_1,46,0.02173913
4062,TX,TH,1,T4,Treatment,1,TH_TX_1,46,0.02173913
4063,TX,TK,1,T4,Treatment,1,TK_TX_1,47,0.021276596
4064,TX,TL,1,T4,Treatment,1,TL_TX_1,47,0.021276596
4065,TX,TM,1,T4,Treatment,1,TM_TX_1,47,0.021276596
4068,TX,TU,1,T4,Treatment,1,TU_TX_1,47,0.021276596
4070,TZ,DA,1,T4,Treatment,2,DA_TZ_1,45,0.044444444
4071,TZ,DE,1,T4,Treatment,1,DE_TZ_1,46,0.02173913
4074,TZ,DK,1,T4,Treatment,1,DK_TZ_1,45,0.022222222
4075,TZ,DM,1,T4,Treatment,5,DM_TZ_1,47,0.106382979
4077,TZ,DS,1,T4,Treatment,1,DS_TZ_1,45,0.022222222
4081,TZ,TE,1,T4,Treatment,1,TE_TZ_1,47,0.021276596
4084,TZ,TK,1,T4,Treatment,1,TK_TZ_1,47,0.021276596
4088,TZ,TO,1,T4,Treatment,1,TO_TZ_1,47,0.021276596
4089,TZ,TP,1,T4,Treatment,1,TP_TZ_1,46,0.02173913
4090,TZ,TS,1,T4,Treatment,1,TS_TZ_1,46,0.02173913
4091,TZ,TT,1,T4,Treatment,1,TT_TZ_1,44,0.022727273
724,DA,DD,2,T4,Treatment,1,DA_DD_2,44,0.022727273
726,DA,DE,2,T4,Treatment,1,DA_DE_2,48,0.020833333
727,DA,DH,2,T4,Treatment,1,DA_DH_2,42,0.023809524
730,DA,DL,2,T4,Treatment,1,DA_DL_2,44,0.022727273
731,DA,DM,2,T4,Treatment,1,DA_DM_2,45,0.022222222
733,DA,DU,2,T4,Treatment,1,DA_DU_2,45,0.022222222
734,DA,TA,2,T4,Treatment,4,DA_TA_2,48,0.083333333
735,DA,TC,2,T4,Treatment,2,DA_TC_2,46,0.043478261
737,DA,TE,2,T4,Treatment,2,DA_TE_2,46,0.043478261
740,DA,TL,2,T4,Treatment,2,DA_TL_2,47,0.042553191
743,DA,TP,2,T4,Treatment,5,DA_TP_2,45,0.111111111
745,DA,TS,2,T4,Treatment,1,DA_TS_2,45,0.022222222
746,DA,TT,2,T4,Treatment,3,DA_TT_2,46,0.065217391
748,DA,TX,2,T4,Treatment,1,DA_TX_2,46,0.02173913
750,DC,DM,2,T4,Treatment,1,DC_DM_2,29,0.034482759
752,DC,DU,2,T4,Treatment,1,DC_DU_2,42,0.023809524
753,DC,DZ,2,T4,Treatment,1,DC_DZ_2,33,0.03030303
755,DC,TC,2,T4,Treatment,1,DC_TC_2,45,0.022222222
757,DC,TK,2,T4,Treatment,3,DC_TK_2,44,0.068181818
758,DC,TO,2,T4,Treatment,1,DC_TO_2,47,0.021276596
759,DC,TS,2,T4,Treatment,1,DC_TS_2,45,0.022222222
762,DC,TU,2,T4,Treatment,1,DC_TU_2,30,0.033333333
765,DD,DA,2,T4,Treatment,1,DA_DD_2,44,0.022727273
767,DD,DH,2,T4,Treatment,2,DD_DH_2,31,0.064516129
769,DD,DO,2,T4,Treatment,1,DD_DO_2,36,0.027777778
771,DD,DU,2,T4,Treatment,2,DD_DU_2,38,0.052631579
772,DD,DZ,2,T4,Treatment,1,DD_DZ_2,35,0.028571429
777,DD,TL,2,T4,Treatment,2,DD_TL_2,45,0.044444444
778,DD,TO,2,T4,Treatment,4,DD_TO_2,47,0.085106383
780,DD,TT,2,T4,Treatment,2,DD_TT_2,43,0.046511628
782,DD,TX,2,T4,Treatment,2,DD_TX_2,37,0.054054054
784,DE,DA,2,T4,Treatment,1,DA_DE_2,48,0.020833333
787,DE,DM,2,T4,Treatment,1,DE_DM_2,46,0.02173913
789,DE,DP,2,T4,Treatment,1,DE_DP_2,47,0.021276596
791,DE,DU,2,T4,Treatment,1,DE_DU_2,47,0.021276596
792,DE,DV,2,T4,Treatment,2,DE_DV_2,47,0.042553191
796,DE,TA,2,T4,Treatment,4,DE_TA_2,47,0.085106383
798,DE,TC,2,T4,Treatment,4,DE_TC_2,48,0.083333333
800,DE,TH,2,T4,Treatment,1,DE_TH_2,47,0.021276596
802,DE,TK,2,T4,Treatment,3,DE_TK_2,48,0.0625
803,DE,TL,2,T4,Treatment,2,DE_TL_2,48,0.041666667
804,DE,TM,2,T4,Treatment,4,DE_TM_2,48,0.083333333
806,DE,TO,2,T4,Treatment,1,DE_TO_2,48,0.020833333
808,DE,TP,2,T4,Treatment,4,DE_TP_2,47,0.085106383
809,DE,TS,2,T4,Treatment,2,DE_TS_2,48,0.041666667
811,DE,TT,2,T4,Treatment,1,DE_TT_2,48,0.020833333
814,DE,TV,2,T4,Treatment,3,DE_TV_2,48,0.0625
815,DE,TX,2,T4,Treatment,1,DE_TX_2,47,0.021276596
817,DE,TZ,2,T4,Treatment,1,DE_TZ_2,48,0.020833333
818,DH,DA,2,T4,Treatment,1,DA_DH_2,42,0.023809524
819,DH,DD,2,T4,Treatment,2,DD_DH_2,31,0.064516129
820,DH,DK,2,T4,Treatment,1,DH_DK_2,33,0.03030303
821,DH,DO,2,T4,Treatment,2,DH_DO_2,36,0.055555556
823,DH,DU,2,T4,Treatment,1,DH_DU_2,41,0.024390244
824,DH,TA,2,T4,Treatment,1,DH_TA_2,46,0.02173913
826,DH,TE,2,T4,Treatment,1,DH_TE_2,42,0.023809524
828,DH,TM,2,T4,Treatment,4,DH_TM_2,45,0.088888889
830,DH,TS,2,T4,Treatment,5,DH_TS_2,46,0.108695652
831,DH,TT,2,T4,Treatment,1,DH_TT_2,42,0.023809524
833,DH,TZ,2,T4,Treatment,1,DH_TZ_2,40,0.025
835,DK,DH,2,T4,Treatment,1,DH_DK_2,33,0.03030303
837,DK,DP,2,T4,Treatment,1,DK_DP_2,35,0.028571429
838,DK,DS,2,T4,Treatment,4,DK_DS_2,37,0.108108108
839,DK,DX,2,T4,Treatment,1,DK_DX_2,31,0.032258065
840,DK,DZ,2,T4,Treatment,1,DK_DZ_2,37,0.027027027
841,DK,TA,2,T4,Treatment,6,DK_TA_2,46,0.130434783
844,DK,TE,2,T4,Treatment,1,DK_TE_2,42,0.023809524
845,DK,TH,2,T4,Treatment,1,DK_TH_2,45,0.022222222
847,DK,TL,2,T4,Treatment,1,DK_TL_2,45,0.022222222
854,DL,DA,2,T4,Treatment,1,DA_DL_2,44,0.022727273
857,DL,DP,2,T4,Treatment,1,DL_DP_2,27,0.037037037
859,DL,DU,2,T4,Treatment,1,DL_DU_2,42,0.023809524
860,DL,TA,2,T4,Treatment,1,DL_TA_2,44,0.022727273
862,DL,TE,2,T4,Treatment,1,DL_TE_2,43,0.023255814
864,DL,TK,2,T4,Treatment,1,DL_TK_2,46,0.02173913
866,DL,TL,2,T4,Treatment,1,DL_TL_2,45,0.022222222
870,DL,TP,2,T4,Treatment,2,DL_TP_2,44,0.045454545
873,DL,TV,2,T4,Treatment,1,DL_TV_2,44,0.022727273
875,DL,TX,2,T4,Treatment,2,DL_TX_2,40,0.05
876,DM,DA,2,T4,Treatment,1,DA_DM_2,45,0.022222222
877,DM,DC,2,T4,Treatment,1,DC_DM_2,29,0.034482759
880,DM,DE,2,T4,Treatment,1,DE_DM_2,46,0.02173913
882,DM,DS,2,T4,Treatment,2,DM_DS_2,33,0.060606061
884,DM,DV,2,T4,Treatment,1,DM_DV_2,41,0.024390244
886,DM,TC,2,T4,Treatment,1,DM_TC_2,47,0.021276596
888,DM,TE,2,T4,Treatment,1,DM_TE_2,44,0.022727273
890,DM,TL,2,T4,Treatment,2,DM_TL_2,44,0.045454545
892,DM,TM,2,T4,Treatment,2,DM_TM_2,47,0.042553191
894,DM,TP,2,T4,Treatment,1,DM_TP_2,45,0.022222222
895,DM,TS,2,T4,Treatment,2,DM_TS_2,46,0.043478261
897,DM,TV,2,T4,Treatment,2,DM_TV_2,44,0.045454545
899,DM,TX,2,T4,Treatment,2,DM_TX_2,42,0.047619048
901,DO,DD,2,T4,Treatment,1,DD_DO_2,36,0.027777778
902,DO,DH,2,T4,Treatment,2,DH_DO_2,36,0.055555556
903,DO,DP,2,T4,Treatment,2,DO_DP_2,32,0.0625
904,DO,DX,2,T4,Treatment,1,DO_DX_2,26,0.038461538
905,DO,TA,2,T4,Treatment,3,DO_TA_2,47,0.063829787
906,DO,TE,2,T4,Treatment,2,DO_TE_2,44,0.045454545
908,DO,TK,2,T4,Treatment,4,DO_TK_2,44,0.090909091
909,DO,TP,2,T4,Treatment,1,DO_TP_2,43,0.023255814
910,DO,TS,2,T4,Treatment,5,DO_TS_2,45,0.111111111
912,DO,TU,2,T4,Treatment,1,DO_TU_2,33,0.03030303
913,DO,TV,2,T4,Treatment,1,DO_TV_2,42,0.023809524
914,DO,TX,2,T4,Treatment,2,DO_TX_2,37,0.054054054
917,DP,DE,2,T4,Treatment,1,DE_DP_2,47,0.021276596
918,DP,DK,2,T4,Treatment,1,DK_DP_2,35,0.028571429
920,DP,DL,2,T4,Treatment,1,DL_DP_2,27,0.037037037
922,DP,DO,2,T4,Treatment,2,DO_DP_2,32,0.0625
924,DP,TE,2,T4,Treatment,1,DP_TE_2,41,0.024390244
926,DP,TK,2,T4,Treatment,1,DP_TK_2,45,0.022222222
928,DP,TL,2,T4,Treatment,3,DP_TL_2,45,0.066666667
930,DP,TM,2,T4,Treatment,1,DP_TM_2,46,0.02173913
931,DP,TO,2,T4,Treatment,2,DP_TO_2,46,0.043478261
933,DP,TS,2,T4,Treatment,3,DP_TS_2,45,0.066666667
936,DP,TX,2,T4,Treatment,1,DP_TX_2,38,0.026315789
937,DP,TZ,2,T4,Treatment,3,DP_TZ_2,40,0.075
940,DS,DK,2,T4,Treatment,4,DK_DS_2,37,0.108108108
942,DS,DM,2,T4,Treatment,2,DM_DS_2,33,0.060606061
944,DS,DX,2,T4,Treatment,2,DS_DX_2,21,0.095238095
946,DS,TA,2,T4,Treatment,1,DS_TA_2,44,0.022727273
950,DS,TM,2,T4,Treatment,1,DS_TM_2,45,0.022222222
953,DS,TP,2,T4,Treatment,3,DS_TP_2,45,0.066666667
955,DS,TV,2,T4,Treatment,2,DS_TV_2,43,0.046511628
957,DU,DA,2,T4,Treatment,1,DA_DU_2,45,0.022222222
958,DU,DC,2,T4,Treatment,1,DC_DU_2,42,0.023809524
960,DU,DD,2,T4,Treatment,2,DD_DU_2,38,0.052631579
961,DU,DE,2,T4,Treatment,1,DE_DU_2,47,0.021276596
963,DU,DH,2,T4,Treatment,1,DH_DU_2,41,0.024390244
964,DU,DL,2,T4,Treatment,1,DL_DU_2,42,0.023809524
967,DU,DZ,2,T4,Treatment,1,DU_DZ_2,42,0.023809524
969,DU,TA,2,T4,Treatment,2,DU_TA_2,48,0.041666667
972,DU,TE,2,T4,Treatment,1,DU_TE_2,47,0.021276596
975,DU,TL,2,T4,Treatment,2,DU_TL_2,47,0.042553191
976,DU,TM,2,T4,Treatment,2,DU_TM_2,47,0.042553191
977,DU,TO,2,T4,Treatment,2,DU_TO_2,48,0.041666667
979,DU,TP,2,T4,Treatment,2,DU_TP_2,42,0.047619048
981,DU,TT,2,T4,Treatment,1,DU_TT_2,46,0.02173913
983,DU,TV,2,T4,Treatment,2,DU_TV_2,44,0.045454545
984,DU,TZ,2,T4,Treatment,3,DU_TZ_2,46,0.065217391
985,DV,DC,2,T4,Treatment,1,DC_DV_2,40,0.025
986,DV,DE,2,T4,Treatment,2,DE_DV_2,47,0.042553191
987,DV,DM,2,T4,Treatment,1,DM_DV_2,41,0.024390244
989,DV,DX,2,T4,Treatment,1,DV_DX_2,38,0.026315789
990,DV,DZ,2,T4,Treatment,2,DV_DZ_2,40,0.05
992,DV,TE,2,T4,Treatment,2,DV_TE_2,46,0.043478261
994,DV,TM,2,T4,Treatment,2,DV_TM_2,48,0.041666667
996,DV,TO,2,T4,Treatment,3,DV_TO_2,47,0.063829787
998,DV,TS,2,T4,Treatment,5,DV_TS_2,46,0.108695652
999,DV,TT,2,T4,Treatment,2,DV_TT_2,45,0.044444444
1002,DX,DK,2,T4,Treatment,1,DK_DX_2,31,0.032258065
1003,DX,DO,2,T4,Treatment,1,DO_DX_2,26,0.038461538
1004,DX,DS,2,T4,Treatment,2,DS_DX_2,21,0.095238095
1005,DX,DV,2,T4,Treatment,1,DV_DX_2,38,0.026315789
1006,DX,DZ,2,T4,Treatment,1,DX_DZ_2,27,0.037037037
1008,DX,TA,2,T4,Treatment,3,DX_TA_2,44,0.068181818
1011,DX,TZ,2,T4,Treatment,1,DX_TZ_2,41,0.024390244
1012,DZ,DD,2,T4,Treatment,1,DD_DZ_2,35,0.028571429
1014,DZ,DK,2,T4,Treatment,1,DK_DZ_2,37,0.027027027
1015,DZ,DU,2,T4,Treatment,1,DU_DZ_2,42,0.023809524
1016,DZ,DV,2,T4,Treatment,2,DV_DZ_2,40,0.05
1017,DZ,DX,2,T4,Treatment,1,DX_DZ_2,27,0.037037037
1018,DZ,TA,2,T4,Treatment,1,DZ_TA_2,45,0.022222222
1019,DZ,TH,2,T4,Treatment,1,DZ_TH_2,45,0.022222222
1021,DZ,TP,2,T4,Treatment,3,DZ_TP_2,42,0.071428571
1023,DZ,TS,2,T4,Treatment,1,DZ_TS_2,47,0.021276596
1025,DZ,TV,2,T4,Treatment,4,DZ_TV_2,44,0.090909091
3743,TA,DA,2,T4,Treatment,4,DA_TA_2,48,0.083333333
3745,TA,DE,2,T4,Treatment,4,DE_TA_2,47,0.085106383
3746,TA,DH,2,T4,Treatment,1,DH_TA_2,46,0.02173913
3747,TA,DK,2,T4,Treatment,6,DK_TA_2,46,0.130434783
3748,TA,DL,2,T4,Treatment,1,DL_TA_2,44,0.022727273
3749,TA,DO,2,T4,Treatment,3,DO_TA_2,47,0.063829787
3751,TA,DS,2,T4,Treatment,1,DS_TA_2,44,0.022727273
3753,TA,DU,2,T4,Treatment,2,DU_TA_2,48,0.041666667
3755,TA,DX,2,T4,Treatment,3,DX_TA_2,44,0.068181818
3756,TA,DZ,2,T4,Treatment,1,DZ_TA_2,45,0.022222222
3757,TA,TC,2,T4,Treatment,1,TA_TC_2,48,0.020833333
3758,TA,TH,2,T4,Treatment,3,TA_TH_2,46,0.065217391
3761,TA,TL,2,T4,Treatment,1,TA_TL_2,47,0.021276596
3763,TA,TP,2,T4,Treatment,1,TA_TP_2,48,0.020833333
3764,TA,TV,2,T4,Treatment,1,TA_TV_2,48,0.020833333
3766,TA,TX,2,T4,Treatment,1,TA_TX_2,47,0.021276596
3767,TC,DA,2,T4,Treatment,2,DA_TC_2,46,0.043478261
3769,TC,DC,2,T4,Treatment,1,DC_TC_2,45,0.022222222
3772,TC,DE,2,T4,Treatment,4,DE_TC_2,48,0.083333333
3776,TC,DM,2,T4,Treatment,1,DM_TC_2,47,0.021276596
3779,TC,TA,2,T4,Treatment,1,TA_TC_2,48,0.020833333
3781,TC,TH,2,T4,Treatment,2,TC_TH_2,47,0.042553191
3783,TC,TM,2,T4,Treatment,1,TC_TM_2,47,0.021276596
3787,TC,TT,2,T4,Treatment,1,TC_TT_2,47,0.021276596
3789,TC,TU,2,T4,Treatment,1,TC_TU_2,44,0.022727273
3791,TC,TV,2,T4,Treatment,3,TC_TV_2,46,0.065217391
3792,TC,TZ,2,T4,Treatment,1,TC_TZ_2,46,0.02173913
3794,TE,DA,2,T4,Treatment,1,DA_TE_2,46,0.02173913
3796,TE,DH,2,T4,Treatment,1,DH_TE_2,42,0.023809524
3798,TE,DK,2,T4,Treatment,1,DK_TE_2,42,0.023809524
3800,TE,DL,2,T4,Treatment,1,DL_TE_2,43,0.023255814
3802,TE,DM,2,T4,Treatment,1,DM_TE_2,44,0.022727273
3803,TE,DO,2,T4,Treatment,2,DO_TE_2,44,0.045454545
3804,TE,DP,2,T4,Treatment,1,DP_TE_2,41,0.024390244
3807,TE,DU,2,T4,Treatment,1,DU_TE_2,47,0.021276596
3809,TE,DV,2,T4,Treatment,2,DV_TE_2,46,0.043478261
3810,TE,TK,2,T4,Treatment,3,TE_TK_2,48,0.0625
3812,TE,TL,2,T4,Treatment,1,TE_TL_2,47,0.021276596
3814,TE,TM,2,T4,Treatment,2,TE_TM_2,48,0.041666667
3817,TE,TP,2,T4,Treatment,1,TE_TP_2,47,0.021276596
3820,TE,TX,2,T4,Treatment,1,TE_TX_2,45,0.022222222
3822,TE,TZ,2,T4,Treatment,1,TE_TZ_2,44,0.022727273
3825,TH,DE,2,T4,Treatment,1,DE_TH_2,47,0.021276596
3826,TH,DK,2,T4,Treatment,1,DK_TH_2,45,0.022222222
3828,TH,DZ,2,T4,Treatment,1,DZ_TH_2,45,0.022222222
3829,TH,TA,2,T4,Treatment,3,TA_TH_2,46,0.065217391
3831,TH,TC,2,T4,Treatment,2,TC_TH_2,47,0.042553191
3832,TH,TL,2,T4,Treatment,1,TH_TL_2,48,0.020833333
3834,TH,TP,2,T4,Treatment,1,TH_TP_2,47,0.021276596
3836,TH,TS,2,T4,Treatment,1,TH_TS_2,48,0.020833333
3838,TH,TT,2,T4,Treatment,1,TH_TT_2,48,0.020833333
3839,TH,TU,2,T4,Treatment,2,TH_TU_2,46,0.043478261
3840,TH,TV,2,T4,Treatment,2,TH_TV_2,46,0.043478261
3842,TH,TZ,2,T4,Treatment,1,TH_TZ_2,47,0.021276596
3844,TK,DC,2,T4,Treatment,3,DC_TK_2,44,0.068181818
3847,TK,DE,2,T4,Treatment,3,DE_TK_2,48,0.0625
3850,TK,DL,2,T4,Treatment,1,DL_TK_2,46,0.02173913
3852,TK,DO,2,T4,Treatment,4,DO_TK_2,44,0.090909091
3854,TK,DP,2,T4,Treatment,1,DP_TK_2,45,0.022222222
3858,TK,TE,2,T4,Treatment,3,TE_TK_2,48,0.0625
3859,TK,TO,2,T4,Treatment,1,TK_TO_2,48,0.020833333
3861,TK,TS,2,T4,Treatment,4,TK_TS_2,47,0.085106383
3862,TK,TT,2,T4,Treatment,1,TK_TT_2,47,0.021276596
3865,TK,TZ,2,T4,Treatment,1,TK_TZ_2,47,0.021276596
3867,TL,DA,2,T4,Treatment,2,DA_TL_2,47,0.042553191
3869,TL,DD,2,T4,Treatment,2,DD_TL_2,45,0.044444444
3870,TL,DE,2,T4,Treatment,2,DE_TL_2,48,0.041666667
3872,TL,DK,2,T4,Treatment,1,DK_TL_2,45,0.022222222
3874,TL,DL,2,T4,Treatment,1,DL_TL_2,45,0.022222222
3875,TL,DM,2,T4,Treatment,2,DM_TL_2,44,0.045454545
3877,TL,DP,2,T4,Treatment,3,DP_TL_2,45,0.066666667
3880,TL,DU,2,T4,Treatment,2,DU_TL_2,47,0.042553191
3883,TL,TA,2,T4,Treatment,1,TA_TL_2,47,0.021276596
3886,TL,TE,2,T4,Treatment,1,TE_TL_2,47,0.021276596
3887,TL,TH,2,T4,Treatment,1,TH_TL_2,48,0.020833333
3889,TL,TT,2,T4,Treatment,3,TL_TT_2,46,0.065217391
3891,TL,TV,2,T4,Treatment,1,TL_TV_2,45,0.022222222
3893,TL,TZ,2,T4,Treatment,1,TL_TZ_2,48,0.020833333
3895,TM,DE,2,T4,Treatment,3,DE_TM_2,48,0.0625
3896,TM,DH,2,T4,Treatment,4,DH_TM_2,45,0.088888889
3900,TM,DM,2,T4,Treatment,2,DM_TM_2,47,0.042553191
3902,TM,DP,2,T4,Treatment,1,DP_TM_2,46,0.02173913
3903,TM,DS,2,T4,Treatment,1,DS_TM_2,45,0.022222222
3904,TM,DU,2,T4,Treatment,2,DU_TM_2,47,0.042553191
3906,TM,DV,2,T4,Treatment,3,DV_TM_2,48,0.0625
3907,TM,TC,2,T4,Treatment,1,TC_TM_2,47,0.021276596
3909,TM,TE,2,T4,Treatment,2,TE_TM_2,48,0.041666667
3911,TM,TP,2,T4,Treatment,1,TM_TP_2,48,0.020833333
3912,TM,TV,2,T4,Treatment,4,TM_TV_2,48,0.083333333
3914,TM,TZ,2,T4,Treatment,1,TM_TZ_2,48,0.020833333
3915,TO,DC,2,T4,Treatment,1,DC_TO_2,47,0.021276596
3916,TO,DD,2,T4,Treatment,4,DD_TO_2,47,0.085106383
3918,TO,DE,2,T4,Treatment,1,DE_TO_2,48,0.020833333
3921,TO,DP,2,T4,Treatment,2,DP_TO_2,46,0.043478261
3923,TO,DU,2,T4,Treatment,2,DU_TO_2,48,0.041666667
3925,TO,DV,2,T4,Treatment,3,DV_TO_2,47,0.063829787
3928,TO,TK,2,T4,Treatment,1,TK_TO_2,48,0.020833333
3931,TP,DA,2,T4,Treatment,5,DA_TP_2,45,0.111111111
3933,TP,DE,2,T4,Treatment,4,DE_TP_2,47,0.085106383
3936,TP,DL,2,T4,Treatment,3,DL_TP_2,44,0.068181818
3937,TP,DM,2,T4,Treatment,1,DM_TP_2,45,0.022222222
3938,TP,DO,2,T4,Treatment,1,DO_TP_2,43,0.023255814
3941,TP,DS,2,T4,Treatment,3,DS_TP_2,45,0.066666667
3943,TP,DU,2,T4,Treatment,2,DU_TP_2,42,0.047619048
3946,TP,DZ,2,T4,Treatment,3,DZ_TP_2,42,0.071428571
3948,TP,TA,2,T4,Treatment,1,TA_TP_2,48,0.020833333
3951,TP,TE,2,T4,Treatment,1,TE_TP_2,47,0.021276596
3952,TP,TH,2,T4,Treatment,1,TH_TP_2,47,0.021276596
3956,TP,TM,2,T4,Treatment,1,TM_TP_2,48,0.020833333
3957,TP,TS,2,T4,Treatment,1,TP_TS_2,46,0.02173913
3959,TP,TV,2,T4,Treatment,2,TP_TV_2,47,0.042553191
3961,TP,TX,2,T4,Treatment,1,TP_TX_2,44,0.022727273
3964,TS,DA,2,T4,Treatment,1,DA_TS_2,45,0.022222222
3965,TS,DC,2,T4,Treatment,1,DC_TS_2,45,0.022222222
3966,TS,DE,2,T4,Treatment,2,DE_TS_2,48,0.041666667
3968,TS,DH,2,T4,Treatment,5,DH_TS_2,46,0.108695652
3969,TS,DM,2,T4,Treatment,2,DM_TS_2,46,0.043478261
3970,TS,DO,2,T4,Treatment,5,DO_TS_2,45,0.111111111
3971,TS,DP,2,T4,Treatment,3,DP_TS_2,45,0.066666667
3973,TS,DV,2,T4,Treatment,5,DV_TS_2,46,0.108695652
3975,TS,DZ,2,T4,Treatment,1,DZ_TS_2,47,0.021276596
3978,TS,TH,2,T4,Treatment,1,TH_TS_2,48,0.020833333
3979,TS,TK,2,T4,Treatment,4,TK_TS_2,47,0.085106383
3980,TS,TP,2,T4,Treatment,1,TP_TS_2,46,0.02173913
3981,TS,TV,2,T4,Treatment,2,TS_TV_2,46,0.043478261
3982,TS,TX,2,T4,Treatment,1,TS_TX_2,46,0.02173913
3984,TT,DA,2,T4,Treatment,3,DA_TT_2,46,0.065217391
3987,TT,DD,2,T4,Treatment,2,DD_TT_2,43,0.046511628
3989,TT,DE,2,T4,Treatment,1,DE_TT_2,48,0.020833333
3990,TT,DH,2,T4,Treatment,1,DH_TT_2,42,0.023809524
3993,TT,DU,2,T4,Treatment,1,DU_TT_2,46,0.02173913
3994,TT,DV,2,T4,Treatment,2,DV_TT_2,45,0.044444444
3996,TT,TC,2,T4,Treatment,1,TC_TT_2,47,0.021276596
3999,TT,TH,2,T4,Treatment,1,TH_TT_2,48,0.020833333
4000,TT,TK,2,T4,Treatment,1,TK_TT_2,47,0.021276596
4001,TT,TL,2,T4,Treatment,3,TL_TT_2,46,0.065217391
4005,TU,DC,2,T4,Treatment,1,DC_TU_2,30,0.033333333
