Dtime,logger,temperature,Col,logger.1,d,YMD,Hour,Hour2,Session
2016/02/09 07:14,50_6,23.398,50,6,2016/02/09 07:14,2016/02/09,07:14,7,AM
2016/02/09 07:19,50_6,23.148,50,6,2016/02/09 07:19,2016/02/09,07:19,7,AM
2016/02/09 07:24,50_6,23.461,50,6,2016/02/09 07:24,2016/02/09,07:24,7,AM
2016/02/09 07:29,50_6,26.273,50,6,2016/02/09 07:29,2016/02/09,07:29,7,AM
2016/02/09 07:34,50_6,29.084,50,6,2016/02/09 07:34,2016/02/09,07:34,7,AM
2016/02/09 07:39,50_6,30.021,50,6,2016/02/09 07:39,2016/02/09,07:39,7,AM
2016/02/09 07:44,50_6,30.895,50,6,2016/02/09 07:44,2016/02/09,07:44,7,AM
2016/02/09 07:49,50_6,31.894,50,6,2016/02/09 07:49,2016/02/09,07:49,7,AM
2016/02/09 07:54,50_6,32.33,50,6,2016/02/09 07:54,2016/02/09,07:54,7,AM
2016/02/09 07:59,50_6,32.642,50,6,2016/02/09 07:59,2016/02/09,07:59,7,AM
2016/02/09 08:04,50_6,33.142,50,6,2016/02/09 08:04,2016/02/09,08:04,8,AM
2016/02/09 08:09,50_6,33.578,50,6,2016/02/09 08:09,2016/02/09,08:09,8,AM
2016/02/09 08:14,50_6,34.763,50,6,2016/02/09 08:14,2016/02/09,08:14,8,AM
2016/02/09 08:19,50_6,34.888,50,6,2016/02/09 08:19,2016/02/09,08:19,8,AM
2016/02/09 08:24,50_6,36.073,50,6,2016/02/09 08:24,2016/02/09,08:24,8,AM
2016/02/09 08:29,50_6,35.824,50,6,2016/02/09 08:29,2016/02/09,08:29,8,AM
2016/02/09 08:34,50_6,36.634,50,6,2016/02/09 08:34,2016/02/09,08:34,8,AM
2016/02/09 06:39,50_7,17.02,50,7,2016/02/09 06:39,2016/02/09,06:39,6,AM
2016/02/09 06:44,50_7,17.709,50,7,2016/02/09 06:44,2016/02/09,06:44,6,AM
2016/02/09 06:49,50_7,19.525,50,7,2016/02/09 06:49,2016/02/09,06:49,6,AM
2016/02/09 06:54,50_7,20.589,50,7,2016/02/09 06:54,2016/02/09,06:54,6,AM
2016/02/09 06:59,50_7,21.903,50,7,2016/02/09 06:59,2016/02/09,06:59,6,AM
2016/02/09 07:04,50_7,22.716,50,7,2016/02/09 07:04,2016/02/09,07:04,7,AM
2016/02/09 07:09,50_7,23.404,50,7,2016/02/09 07:09,2016/02/09,07:09,7,AM
2016/02/09 07:14,50_7,24.092,50,7,2016/02/09 07:14,2016/02/09,07:14,7,AM
2016/02/09 07:19,50_7,25.279,50,7,2016/02/09 07:19,2016/02/09,07:19,7,AM
2016/02/09 07:24,50_7,26.342,50,7,2016/02/09 07:24,2016/02/09,07:24,7,AM
2016/02/09 07:29,50_7,26.779,50,7,2016/02/09 07:29,2016/02/09,07:29,7,AM
2016/02/09 07:34,50_7,27.716,50,7,2016/02/09 07:34,2016/02/09,07:34,7,AM
2016/02/09 07:39,50_7,28.716,50,7,2016/02/09 07:39,2016/02/09,07:39,7,AM
2016/02/09 07:44,50_7,29.465,50,7,2016/02/09 07:44,2016/02/09,07:44,7,AM
2016/02/09 07:49,50_7,29.278,50,7,2016/02/09 07:49,2016/02/09,07:49,7,AM
2016/02/09 07:54,50_7,29.715,50,7,2016/02/09 07:54,2016/02/09,07:54,7,AM
2016/02/09 07:59,50_7,31.338,50,7,2016/02/09 07:59,2016/02/09,07:59,7,AM
2016/02/09 08:04,50_7,31.712,50,7,2016/02/09 08:04,2016/02/09,08:04,8,AM
2016/02/09 08:09,50_7,31.587,50,7,2016/02/09 08:09,2016/02/09,08:09,8,AM
2016/02/09 08:14,50_7,32.648,50,7,2016/02/09 08:14,2016/02/09,08:14,8,AM
2016/02/09 08:19,50_7,34.145,50,7,2016/02/09 08:19,2016/02/09,08:19,8,AM
2016/02/09 08:24,50_7,36.016,50,7,2016/02/09 08:24,2016/02/09,08:24,8,AM
2016/02/09 08:29,50_7,36.577,50,7,2016/02/09 08:29,2016/02/09,08:29,8,AM
2016/02/09 08:34,50_7,37.823,50,7,2016/02/09 08:34,2016/02/09,08:34,8,AM
2016/02/09 06:39,50_8,18.295,50,8,2016/02/09 06:39,2016/02/09,06:39,6,AM
2016/02/09 06:44,50_8,18.922,50,8,2016/02/09 06:44,2016/02/09,06:44,6,AM
2016/02/09 06:49,50_8,20.487,50,8,2016/02/09 06:49,2016/02/09,06:49,6,AM
2016/02/09 06:54,50_8,21.551,50,8,2016/02/09 06:54,2016/02/09,06:54,6,AM
2016/02/09 06:59,50_8,23.052,50,8,2016/02/09 06:59,2016/02/09,06:59,6,AM
2016/02/09 07:04,50_8,24.803,50,8,2016/02/09 07:04,2016/02/09,07:04,7,AM
2016/02/09 07:09,50_8,27.115,50,8,2016/02/09 07:09,2016/02/09,07:09,7,AM
2016/02/09 07:14,50_8,28.738,50,8,2016/02/09 07:14,2016/02/09,07:14,7,AM
2016/02/09 07:19,50_8,28.926,50,8,2016/02/09 07:19,2016/02/09,07:19,7,AM
2016/02/09 07:24,50_8,28.863,50,8,2016/02/09 07:24,2016/02/09,07:24,7,AM
2016/02/09 07:29,50_8,29.737,50,8,2016/02/09 07:29,2016/02/09,07:29,7,AM
2016/02/09 07:34,50_8,30.86,50,8,2016/02/09 07:34,2016/02/09,07:34,7,AM
2016/02/09 07:39,50_8,31.609,50,8,2016/02/09 07:39,2016/02/09,07:39,7,AM
2016/02/09 07:44,50_8,32.482,50,8,2016/02/09 07:44,2016/02/09,07:44,7,AM
2016/02/09 07:49,50_8,33.292,50,8,2016/02/09 07:49,2016/02/09,07:49,7,AM
2016/02/09 07:54,50_8,33.729,50,8,2016/02/09 07:54,2016/02/09,07:54,7,AM
2016/02/09 07:59,50_8,34.414,50,8,2016/02/09 07:59,2016/02/09,07:59,7,AM
2016/02/09 08:04,50_8,34.975,50,8,2016/02/09 08:04,2016/02/09,08:04,8,AM
2016/02/09 08:09,50_8,35.536,50,8,2016/02/09 08:09,2016/02/09,08:09,8,AM
2016/02/09 08:14,50_8,36.595,50,8,2016/02/09 08:14,2016/02/09,08:14,8,AM
2016/02/09 08:19,50_8,37.28,50,8,2016/02/09 08:19,2016/02/09,08:19,8,AM
2016/02/09 08:24,50_8,38.213,50,8,2016/02/09 08:24,2016/02/09,08:24,8,AM
2016/02/09 08:29,50_8,37.715,50,8,2016/02/09 08:29,2016/02/09,08:29,8,AM
2016/02/09 08:34,50_8,37.591,50,8,2016/02/09 08:34,2016/02/09,08:34,8,AM
2016/02/09 06:39,50_9,17.251,50,9,2016/02/09 06:39,2016/02/09,06:39,6,AM
2016/02/09 06:44,50_9,17.939,50,9,2016/02/09 06:44,2016/02/09,06:44,6,AM
2016/02/09 06:49,50_9,20.005,50,9,2016/02/09 06:49,2016/02/09,06:49,6,AM
2016/02/09 06:54,50_9,22.007,50,9,2016/02/09 06:54,2016/02/09,06:54,6,AM
2016/02/09 06:59,50_9,24.57,50,9,2016/02/09 06:59,2016/02/09,06:59,6,AM
2016/02/09 07:04,50_9,26.758,50,9,2016/02/09 07:04,2016/02/09,07:04,7,AM
2016/02/09 07:09,50_9,29.131,50,9,2016/02/09 07:09,2016/02/09,07:09,7,AM
2016/02/09 07:14,50_9,30.38,50,9,2016/02/09 07:14,2016/02/09,07:14,7,AM
2016/02/09 07:19,50_9,31.253,50,9,2016/02/09 07:19,2016/02/09,07:19,7,AM
2016/02/09 07:24,50_9,32.439,50,9,2016/02/09 07:24,2016/02/09,07:24,7,AM
2016/02/09 07:29,50_9,32.626,50,9,2016/02/09 07:29,2016/02/09,07:29,7,AM
2016/02/09 07:34,50_9,32.751,50,9,2016/02/09 07:34,2016/02/09,07:34,7,AM
2016/02/09 07:39,50_9,33.063,50,9,2016/02/09 07:39,2016/02/09,07:39,7,AM
2016/02/09 07:44,50_9,33.687,50,9,2016/02/09 07:44,2016/02/09,07:44,7,AM
2016/02/09 07:49,50_9,34.311,50,9,2016/02/09 07:49,2016/02/09,07:49,7,AM
2016/02/09 07:54,50_9,34.685,50,9,2016/02/09 07:54,2016/02/09,07:54,7,AM
2016/02/09 07:59,50_9,35.308,50,9,2016/02/09 07:59,2016/02/09,07:59,7,AM
2016/02/09 08:04,50_9,35.807,50,9,2016/02/09 08:04,2016/02/09,08:04,8,AM
2016/02/09 08:09,50_9,36.306,50,9,2016/02/09 08:09,2016/02/09,08:09,8,AM
2016/02/09 08:14,50_9,37.49,50,9,2016/02/09 08:14,2016/02/09,08:14,8,AM
2016/02/09 08:19,50_9,38.051,50,9,2016/02/09 08:19,2016/02/09,08:19,8,AM
2016/02/09 08:24,50_9,39.173,50,9,2016/02/09 08:24,2016/02/09,08:24,8,AM
2016/02/09 08:29,50_9,39.297,50,9,2016/02/09 08:29,2016/02/09,08:29,8,AM
2016/02/09 08:34,50_9,40.73,50,9,2016/02/09 08:34,2016/02/09,08:34,8,AM
2016/02/10 14:09,50_6,47.344,50,6,2016/02/10 14:09,2016/02/10,14:09,14,MID
2016/02/10 14:19,50_6,47.965,50,6,2016/02/10 14:19,2016/02/10,14:19,14,MID
2016/02/10 14:29,50_6,47.406,50,6,2016/02/10 14:29,2016/02/10,14:29,14,MID
2016/02/10 14:39,50_6,48.587,50,6,2016/02/10 14:39,2016/02/10,14:39,14,MID
2016/02/10 14:49,50_6,48.401,50,6,2016/02/10 14:49,2016/02/10,14:49,14,MID
2016/02/10 14:59,50_6,49.706,50,6,2016/02/10 14:59,2016/02/10,14:59,14,MID
2016/02/10 15:09,50_6,48.898,50,6,2016/02/10 15:09,2016/02/10,15:09,15,MID
2016/02/10 15:19,50_6,48.898,50,6,2016/02/10 15:19,2016/02/10,15:19,15,MID
2016/02/10 15:29,50_6,48.463,50,6,2016/02/10 15:29,2016/02/10,15:29,15,MID
2016/02/10 15:39,50_6,48.836,50,6,2016/02/10 15:39,2016/02/10,15:39,15,MID
2016/02/10 15:49,50_6,48.214,50,6,2016/02/10 15:49,2016/02/10,15:49,15,MID
2016/02/10 15:59,50_6,47.344,50,6,2016/02/10 15:59,2016/02/10,15:59,15,MID
2016/02/10 14:09,50_7,40.003,50,7,2016/02/10 14:09,2016/02/10,14:09,14,MID
2016/02/10 14:19,50_7,40.19,50,7,2016/02/10 14:19,2016/02/10,14:19,14,MID
2016/02/10 14:29,50_7,40.19,50,7,2016/02/10 14:29,2016/02/10,14:29,14,MID
2016/02/10 14:39,50_7,40.128,50,7,2016/02/10 14:39,2016/02/10,14:39,14,MID
2016/02/10 14:49,50_7,40.377,50,7,2016/02/10 14:49,2016/02/10,14:49,14,MID
2016/02/10 14:59,50_7,40.501,50,7,2016/02/10 14:59,2016/02/10,14:59,14,MID
2016/02/10 15:09,50_7,42.742,50,7,2016/02/10 15:09,2016/02/10,15:09,15,MID
2016/02/10 15:19,50_7,44.671,50,7,2016/02/10 15:19,2016/02/10,15:19,15,MID
2016/02/10 15:29,50_7,45.293,50,7,2016/02/10 15:29,2016/02/10,15:29,15,MID
2016/02/10 15:39,50_7,46.288,50,7,2016/02/10 15:39,2016/02/10,15:39,15,MID
2016/02/10 15:49,50_7,44.733,50,7,2016/02/10 15:49,2016/02/10,15:49,15,MID
2016/02/10 15:59,50_7,43.054,50,7,2016/02/10 15:59,2016/02/10,15:59,15,MID
2016/02/10 14:09,50_8,NA,50,8,2016/02/10 14:09,2016/02/10,14:09,14,MID
2016/02/10 14:19,50_8,NA,50,8,2016/02/10 14:19,2016/02/10,14:19,14,MID
2016/02/10 14:29,50_8,NA,50,8,2016/02/10 14:29,2016/02/10,14:29,14,MID
2016/02/10 14:39,50_8,NA,50,8,2016/02/10 14:39,2016/02/10,14:39,14,MID
2016/02/10 14:49,50_8,NA,50,8,2016/02/10 14:49,2016/02/10,14:49,14,MID
2016/02/10 14:59,50_8,NA,50,8,2016/02/10 14:59,2016/02/10,14:59,14,MID
2016/02/10 15:09,50_8,NA,50,8,2016/02/10 15:09,2016/02/10,15:09,15,MID
2016/02/10 15:19,50_8,NA,50,8,2016/02/10 15:19,2016/02/10,15:19,15,MID
2016/02/10 15:29,50_8,NA,50,8,2016/02/10 15:29,2016/02/10,15:29,15,MID
2016/02/10 15:39,50_8,NA,50,8,2016/02/10 15:39,2016/02/10,15:39,15,MID
2016/02/10 15:49,50_8,NA,50,8,2016/02/10 15:49,2016/02/10,15:49,15,MID
2016/02/10 15:59,50_8,NA,50,8,2016/02/10 15:59,2016/02/10,15:59,15,MID
2016/02/10 14:09,50_9,NA,50,9,2016/02/10 14:09,2016/02/10,14:09,14,MID
2016/02/10 14:19,50_9,NA,50,9,2016/02/10 14:19,2016/02/10,14:19,14,MID
2016/02/10 14:29,50_9,NA,50,9,2016/02/10 14:29,2016/02/10,14:29,14,MID
2016/02/10 14:39,50_9,NA,50,9,2016/02/10 14:39,2016/02/10,14:39,14,MID
2016/02/10 14:49,50_9,NA,50,9,2016/02/10 14:49,2016/02/10,14:49,14,MID
2016/02/10 14:59,50_9,NA,50,9,2016/02/10 14:59,2016/02/10,14:59,14,MID
2016/02/10 15:09,50_9,NA,50,9,2016/02/10 15:09,2016/02/10,15:09,15,MID
2016/02/10 15:19,50_9,NA,50,9,2016/02/10 15:19,2016/02/10,15:19,15,MID
2016/02/10 15:29,50_9,NA,50,9,2016/02/10 15:29,2016/02/10,15:29,15,MID
2016/02/10 15:39,50_9,NA,50,9,2016/02/10 15:39,2016/02/10,15:39,15,MID
2016/02/10 15:49,50_9,NA,50,9,2016/02/10 15:49,2016/02/10,15:49,15,MID
2016/02/10 15:59,50_9,NA,50,9,2016/02/10 15:59,2016/02/10,15:59,15,MID
2016/02/11 17:09,50_6,49.955,50,6,2016/02/11 17:09,2016/02/11,17:09,17,PM
2016/02/11 17:19,50_6,48.028,50,6,2016/02/11 17:19,2016/02/11,17:19,17,PM
2016/02/11 17:29,50_6,48.214,50,6,2016/02/11 17:29,2016/02/11,17:29,17,PM
2016/02/11 17:39,50_6,46.411,50,6,2016/02/11 17:39,2016/02/11,17:39,17,PM
2016/02/11 17:49,50_6,47.965,50,6,2016/02/11 17:49,2016/02/11,17:49,17,PM
2016/02/11 17:59,50_6,44.731,50,6,2016/02/11 17:59,2016/02/11,17:59,17,PM
2016/02/11 18:09,50_6,42.49,50,6,2016/02/11 18:09,2016/02/11,18:09,18,PM
2016/02/11 18:19,50_6,41.369,50,6,2016/02/11 18:19,2016/02/11,18:19,18,PM
2016/02/11 18:29,50_6,39.75,50,6,2016/02/11 18:29,2016/02/11,18:29,18,PM
2016/02/11 18:39,50_6,38.192,50,6,2016/02/11 18:39,2016/02/11,18:39,18,PM
2016/02/11 18:49,50_6,39.314,50,6,2016/02/11 18:49,2016/02/11,18:49,18,PM
2016/02/11 18:59,50_6,41.494,50,6,2016/02/11 18:59,2016/02/11,18:59,18,PM
2016/02/11 19:09,50_6,38.379,50,6,2016/02/11 19:09,2016/02/11,19:09,19,PM
2016/02/11 17:09,50_7,41.871,50,7,2016/02/11 17:09,2016/02/11,17:09,17,PM
2016/02/11 17:19,50_7,44.609,50,7,2016/02/11 17:19,2016/02/11,17:19,17,PM
2016/02/11 17:29,50_7,42.991,50,7,2016/02/11 17:29,2016/02/11,17:29,17,PM
2016/02/11 17:39,50_7,43.489,50,7,2016/02/11 17:39,2016/02/11,17:39,17,PM
2016/02/11 17:49,50_7,42.991,50,7,2016/02/11 17:49,2016/02/11,17:49,17,PM
2016/02/11 17:59,50_7,40.066,50,7,2016/02/11 17:59,2016/02/11,17:59,17,PM
2016/02/11 18:09,50_7,41.871,50,7,2016/02/11 18:09,2016/02/11,18:09,18,PM
2016/02/11 18:19,50_7,44.236,50,7,2016/02/11 18:19,2016/02/11,18:19,18,PM
2016/02/11 18:29,50_7,42.493,50,7,2016/02/11 18:29,2016/02/11,18:29,18,PM
2016/02/11 18:39,50_7,41.062,50,7,2016/02/11 18:39,2016/02/11,18:39,18,PM
2016/02/11 18:49,50_7,39.318,50,7,2016/02/11 18:49,2016/02/11,18:49,18,PM
2016/02/11 18:59,50_7,35.455,50,7,2016/02/11 18:59,2016/02/11,18:59,18,PM
2016/02/11 19:09,50_7,34.27,50,7,2016/02/11 19:09,2016/02/11,19:09,19,PM
2016/02/11 17:09,50_8,NA,50,8,2016/02/11 17:09,2016/02/11,17:09,17,PM
2016/02/11 17:19,50_8,NA,50,8,2016/02/11 17:19,2016/02/11,17:19,17,PM
2016/02/11 17:29,50_8,NA,50,8,2016/02/11 17:29,2016/02/11,17:29,17,PM
2016/02/11 17:39,50_8,NA,50,8,2016/02/11 17:39,2016/02/11,17:39,17,PM
2016/02/11 17:49,50_8,NA,50,8,2016/02/11 17:49,2016/02/11,17:49,17,PM
2016/02/11 17:59,50_8,NA,50,8,2016/02/11 17:59,2016/02/11,17:59,17,PM
2016/02/11 18:09,50_8,NA,50,8,2016/02/11 18:09,2016/02/11,18:09,18,PM
2016/02/11 18:19,50_8,NA,50,8,2016/02/11 18:19,2016/02/11,18:19,18,PM
2016/02/11 18:29,50_8,NA,50,8,2016/02/11 18:29,2016/02/11,18:29,18,PM
2016/02/11 18:39,50_8,NA,50,8,2016/02/11 18:39,2016/02/11,18:39,18,PM
2016/02/11 18:49,50_8,NA,50,8,2016/02/11 18:49,2016/02/11,18:49,18,PM
2016/02/11 18:59,50_8,NA,50,8,2016/02/11 18:59,2016/02/11,18:59,18,PM
2016/02/11 19:09,50_8,NA,50,8,2016/02/11 19:09,2016/02/11,19:09,19,PM
2016/02/11 17:09,50_9,NA,50,9,2016/02/11 17:09,2016/02/11,17:09,17,PM
2016/02/11 17:19,50_9,NA,50,9,2016/02/11 17:19,2016/02/11,17:19,17,PM
2016/02/11 17:29,50_9,NA,50,9,2016/02/11 17:29,2016/02/11,17:29,17,PM
2016/02/11 17:39,50_9,NA,50,9,2016/02/11 17:39,2016/02/11,17:39,17,PM
2016/02/11 17:49,50_9,NA,50,9,2016/02/11 17:49,2016/02/11,17:49,17,PM
2016/02/11 17:59,50_9,NA,50,9,2016/02/11 17:59,2016/02/11,17:59,17,PM
2016/02/11 18:09,50_9,NA,50,9,2016/02/11 18:09,2016/02/11,18:09,18,PM
2016/02/11 18:19,50_9,NA,50,9,2016/02/11 18:19,2016/02/11,18:19,18,PM
2016/02/11 18:29,50_9,NA,50,9,2016/02/11 18:29,2016/02/11,18:29,18,PM
2016/02/11 18:39,50_9,NA,50,9,2016/02/11 18:39,2016/02/11,18:39,18,PM
2016/02/11 18:49,50_9,NA,50,9,2016/02/11 18:49,2016/02/11,18:49,18,PM
2016/02/11 18:59,50_9,NA,50,9,2016/02/11 18:59,2016/02/11,18:59,18,PM
2016/02/11 19:09,50_9,NA,50,9,2016/02/11 19:09,2016/02/11,19:09,19,PM
2016/02/13 13:59,50_6,44.171,50,6,2016/02/13 13:59,2016/02/13,13:59,13,MID
2016/02/13 14:09,50_6,44.918,50,6,2016/02/13 14:09,2016/02/13,14:09,14,MID
2016/02/13 14:19,50_6,44.544,50,6,2016/02/13 14:19,2016/02/13,14:19,14,MID
2016/02/13 14:29,50_6,46.659,50,6,2016/02/13 14:29,2016/02/13,14:29,14,MID
2016/02/13 14:39,50_6,44.669,50,6,2016/02/13 14:39,2016/02/13,14:39,14,MID
2016/02/13 14:49,50_6,45.353,50,6,2016/02/13 14:49,2016/02/13,14:49,14,MID
2016/02/13 14:59,50_6,44.171,50,6,2016/02/13 14:59,2016/02/13,14:59,14,MID
2016/02/13 15:09,50_6,47.219,50,6,2016/02/13 15:09,2016/02/13,15:09,15,MID
2016/02/13 15:19,50_6,45.166,50,6,2016/02/13 15:19,2016/02/13,15:19,15,MID
2016/02/13 15:29,50_6,43.984,50,6,2016/02/13 15:29,2016/02/13,15:29,15,MID
2016/02/13 15:39,50_6,43.86,50,6,2016/02/13 15:39,2016/02/13,15:39,15,MID
2016/02/13 15:49,50_6,45.54,50,6,2016/02/13 15:49,2016/02/13,15:49,15,MID
2016/02/13 13:59,50_7,35.455,50,7,2016/02/13 13:59,2016/02/13,13:59,13,MID
2016/02/13 14:09,50_7,35.517,50,7,2016/02/13 14:09,2016/02/13,14:09,14,MID
2016/02/13 14:19,50_7,35.766,50,7,2016/02/13 14:19,2016/02/13,14:19,14,MID
2016/02/13 14:29,50_7,35.829,50,7,2016/02/13 14:29,2016/02/13,14:29,14,MID
2016/02/13 14:39,50_7,36.016,50,7,2016/02/13 14:39,2016/02/13,14:39,14,MID
2016/02/13 14:49,50_7,36.265,50,7,2016/02/13 14:49,2016/02/13,14:49,14,MID
2016/02/13 14:59,50_7,36.764,50,7,2016/02/13 14:59,2016/02/13,14:59,14,MID
2016/02/13 15:09,50_7,36.764,50,7,2016/02/13 15:09,2016/02/13,15:09,15,MID
2016/02/13 15:19,50_7,39.38,50,7,2016/02/13 15:19,2016/02/13,15:19,15,MID
2016/02/13 15:29,50_7,41.498,50,7,2016/02/13 15:29,2016/02/13,15:29,15,MID
2016/02/13 15:39,50_7,41.311,50,7,2016/02/13 15:39,2016/02/13,15:39,15,MID
2016/02/13 15:49,50_7,41.747,50,7,2016/02/13 15:49,2016/02/13,15:49,15,MID
2016/02/13 13:59,50_8,NA,50,8,2016/02/13 13:59,2016/02/13,13:59,13,MID
2016/02/13 14:09,50_8,NA,50,8,2016/02/13 14:09,2016/02/13,14:09,14,MID
2016/02/13 14:19,50_8,NA,50,8,2016/02/13 14:19,2016/02/13,14:19,14,MID
2016/02/13 14:29,50_8,NA,50,8,2016/02/13 14:29,2016/02/13,14:29,14,MID
2016/02/13 14:39,50_8,NA,50,8,2016/02/13 14:39,2016/02/13,14:39,14,MID
2016/02/13 14:49,50_8,NA,50,8,2016/02/13 14:49,2016/02/13,14:49,14,MID
2016/02/13 14:59,50_8,NA,50,8,2016/02/13 14:59,2016/02/13,14:59,14,MID
2016/02/13 15:09,50_8,NA,50,8,2016/02/13 15:09,2016/02/13,15:09,15,MID
2016/02/13 15:19,50_8,NA,50,8,2016/02/13 15:19,2016/02/13,15:19,15,MID
2016/02/13 15:29,50_8,NA,50,8,2016/02/13 15:29,2016/02/13,15:29,15,MID
2016/02/13 15:39,50_8,NA,50,8,2016/02/13 15:39,2016/02/13,15:39,15,MID
2016/02/13 15:49,50_8,NA,50,8,2016/02/13 15:49,2016/02/13,15:49,15,MID
2016/02/13 13:59,50_9,NA,50,9,2016/02/13 13:59,2016/02/13,13:59,13,MID
2016/02/13 14:09,50_9,NA,50,9,2016/02/13 14:09,2016/02/13,14:09,14,MID
2016/02/13 14:19,50_9,NA,50,9,2016/02/13 14:19,2016/02/13,14:19,14,MID
2016/02/13 14:29,50_9,NA,50,9,2016/02/13 14:29,2016/02/13,14:29,14,MID
2016/02/13 14:39,50_9,NA,50,9,2016/02/13 14:39,2016/02/13,14:39,14,MID
2016/02/13 14:49,50_9,NA,50,9,2016/02/13 14:49,2016/02/13,14:49,14,MID
2016/02/13 14:59,50_9,NA,50,9,2016/02/13 14:59,2016/02/13,14:59,14,MID
2016/02/13 15:09,50_9,NA,50,9,2016/02/13 15:09,2016/02/13,15:09,15,MID
2016/02/13 15:19,50_9,NA,50,9,2016/02/13 15:19,2016/02/13,15:19,15,MID
2016/02/13 15:29,50_9,NA,50,9,2016/02/13 15:29,2016/02/13,15:29,15,MID
2016/02/13 15:39,50_9,NA,50,9,2016/02/13 15:39,2016/02/13,15:39,15,MID
2016/02/13 15:49,50_9,NA,50,9,2016/02/13 15:49,2016/02/13,15:49,15,MID
2016/02/14 16:59,50_6,41.058,50,6,2016/02/14 16:59,2016/02/14,16:59,16,PM
2016/02/14 17:09,50_6,40.809,50,6,2016/02/14 17:09,2016/02/14,17:09,17,PM
2016/02/14 17:19,50_6,40.809,50,6,2016/02/14 17:19,2016/02/14,17:19,17,PM
2016/02/14 17:29,50_6,39.314,50,6,2016/02/14 17:29,2016/02/14,17:29,17,PM
2016/02/14 17:39,50_6,39.438,50,6,2016/02/14 17:39,2016/02/14,17:39,17,PM
2016/02/14 17:49,50_6,40.435,50,6,2016/02/14 17:49,2016/02/14,17:49,17,PM
2016/02/14 17:59,50_6,37.257,50,6,2016/02/14 17:59,2016/02/14,17:59,17,PM
2016/02/14 18:09,50_6,35.387,50,6,2016/02/14 18:09,2016/02/14,18:09,18,PM
2016/02/14 18:19,50_6,33.953,50,6,2016/02/14 18:19,2016/02/14,18:19,18,PM
2016/02/14 18:29,50_6,33.516,50,6,2016/02/14 18:29,2016/02/14,18:29,18,PM
2016/02/14 18:39,50_6,33.641,50,6,2016/02/14 18:39,2016/02/14,18:39,18,PM
2016/02/14 18:49,50_6,34.077,50,6,2016/02/14 18:49,2016/02/14,18:49,18,PM
2016/02/14 16:59,50_7,39.131,50,7,2016/02/14 16:59,2016/02/14,16:59,16,PM
2016/02/14 17:09,50_7,39.38,50,7,2016/02/14 17:09,2016/02/14,17:09,17,PM
2016/02/14 17:19,50_7,42.493,50,7,2016/02/14 17:19,2016/02/14,17:19,17,PM
2016/02/14 17:29,50_7,38.508,50,7,2016/02/14 17:29,2016/02/14,17:29,17,PM
2016/02/14 17:39,50_7,40.564,50,7,2016/02/14 17:39,2016/02/14,17:39,17,PM
2016/02/14 17:49,50_7,39.443,50,7,2016/02/14 17:49,2016/02/14,17:49,17,PM
2016/02/14 17:59,50_7,36.14,50,7,2016/02/14 17:59,2016/02/14,17:59,17,PM
2016/02/14 18:09,50_7,39.941,50,7,2016/02/14 18:09,2016/02/14,18:09,18,PM
2016/02/14 18:19,50_7,40.501,50,7,2016/02/14 18:19,2016/02/14,18:19,18,PM
2016/02/14 18:29,50_7,36.826,50,7,2016/02/14 18:29,2016/02/14,18:29,18,PM
2016/02/14 18:39,50_7,36.327,50,7,2016/02/14 18:39,2016/02/14,18:39,18,PM
2016/02/14 18:49,50_7,34.145,50,7,2016/02/14 18:49,2016/02/14,18:49,18,PM
2016/02/14 16:59,50_8,NA,50,8,2016/02/14 16:59,2016/02/14,16:59,16,PM
2016/02/14 17:09,50_8,NA,50,8,2016/02/14 17:09,2016/02/14,17:09,17,PM
2016/02/14 17:19,50_8,NA,50,8,2016/02/14 17:19,2016/02/14,17:19,17,PM
2016/02/14 17:29,50_8,NA,50,8,2016/02/14 17:29,2016/02/14,17:29,17,PM
2016/02/14 17:39,50_8,NA,50,8,2016/02/14 17:39,2016/02/14,17:39,17,PM
2016/02/14 17:49,50_8,NA,50,8,2016/02/14 17:49,2016/02/14,17:49,17,PM
2016/02/14 17:59,50_8,NA,50,8,2016/02/14 17:59,2016/02/14,17:59,17,PM
2016/02/14 18:09,50_8,NA,50,8,2016/02/14 18:09,2016/02/14,18:09,18,PM
2016/02/14 18:19,50_8,NA,50,8,2016/02/14 18:19,2016/02/14,18:19,18,PM
2016/02/14 18:29,50_8,NA,50,8,2016/02/14 18:29,2016/02/14,18:29,18,PM
2016/02/14 18:39,50_8,NA,50,8,2016/02/14 18:39,2016/02/14,18:39,18,PM
2016/02/14 18:49,50_8,NA,50,8,2016/02/14 18:49,2016/02/14,18:49,18,PM
2016/02/14 16:59,50_9,NA,50,9,2016/02/14 16:59,2016/02/14,16:59,16,PM
2016/02/14 17:09,50_9,NA,50,9,2016/02/14 17:09,2016/02/14,17:09,17,PM
2016/02/14 17:19,50_9,NA,50,9,2016/02/14 17:19,2016/02/14,17:19,17,PM
2016/02/14 17:29,50_9,NA,50,9,2016/02/14 17:29,2016/02/14,17:29,17,PM
2016/02/14 17:39,50_9,NA,50,9,2016/02/14 17:39,2016/02/14,17:39,17,PM
2016/02/14 17:49,50_9,NA,50,9,2016/02/14 17:49,2016/02/14,17:49,17,PM
2016/02/14 17:59,50_9,NA,50,9,2016/02/14 17:59,2016/02/14,17:59,17,PM
2016/02/14 18:09,50_9,NA,50,9,2016/02/14 18:09,2016/02/14,18:09,18,PM
