box,IDA[inside_first],sexA,IDB[inside_after_IDA],sexB,number_encounters,time_together[sec],date_obs
9,00074be0ac,XY,00074daa3c,XX,5,9145,18-Jan
9,00074be0ac,XY,00074dd577,XX,3,2489,18-Jan
9,00074be0ac,XY,00075b135d,XX,2,1362,18-Jan
9,00074be0ac,XY,00074da5e8,XX,1,458,18-Jan
9,00074be0ac,XY,000757cfa9,XX,1,1520,18-Jan
9,00074be0ac,XY,00074db688,XX,1,223,18-Jan
9,00074be0ac,XY,00074d8ad8,XX,1,711,18-Jan
10,00074be0ac,XY,00075b135d,XX,6,3506,19-Feb
10,00074be0ac,XY,00074da5e8,XX,2,3021,19-Feb
10,00074be0ac,XY,000757cfa9,XX,2,2346,19-Feb
10,00074be0ac,XY,000757b515,XY,3,7363,19-Feb
10,00074be0ac,XY,00074db688,XX,3,2227,19-Feb
10,00074be0ac,XY,00074da036,XX,5,4706,19-Feb
10,00074be0ac,XY,00074db098,XX,2,3626,19-Feb
10,00074be0ac,XY,00074d8697,XY,3,4372,19-Feb
10,00074be0ac,XY,00075a6708,XX,4,4868,19-Feb
10,00074be0ac,XY,00074da6b4,XY,11,5442,19-Feb
10,00074be0ac,XY,00074daa3c,XX,6,12330,19-Feb
10,00074be0ac,XY,00075b4ca0,XY,11,8216,19-Feb
10,00074be0ac,XY,00074d8ad8,XX,27,6201,19-Feb
10,00074be0ac,XY,00075b7c89,XY,3,4521,19-Feb
9,00074be0ac,XY,00074dd577,XX,1,2,20-Jan
9,00074be0ac,XY,00075b0d29,XY,58,8399,20-Jan
9,00074be0ac,XY,00075a7c79,XY,62,17588,20-Jan
9,00074be0ac,XY,00075b9048,XY,26,17164,20-Jan
9,00074be0ac,XY,00075a6708,XX,18,5870,20-Jan
9,00074be0ac,XY,00074db098,XX,1,192,20-Jan
9,00074be0ac,XY,00074db688,XX,8,580,20-Jan
9,00074be0ac,XY,00074d8ad8,XX,2,713,20-Jan
9,00074be0ac,XY,00075b135d,XX,2,29,20-Jan
9,00074be0ac,XY,00074daa3c,XX,4,1228,20-Jan
9,00074be0ac,XY,00074da5e8,XX,18,614,20-Jan
9,00074be0ac,XY,000757cfa9,XX,11,8860,20-Jan
10,00074be0ac,XY,00074db688,XX,4,3900,21-Feb
10,00074be0ac,XY,00074da6b4,XY,11,3627,21-Feb
10,00074be0ac,XY,00074da5e8,XX,3,4220,21-Feb
10,00074be0ac,XY,00074da036,XX,7,2282,21-Feb
10,00074be0ac,XY,00074daa3c,XX,6,4529,21-Feb
10,00074be0ac,XY,00074d8697,XY,6,2272,21-Feb
10,00074be0ac,XY,00074d9c87,XX,1,597,21-Feb
10,00074be0ac,XY,00074d8ad8,XX,4,2718,21-Feb
10,00074be0ac,XY,000757cfa9,XX,7,3700,21-Feb
10,00074be0ac,XY,00075b135d,XX,5,2225,21-Feb
10,00074be0ac,XY,00075b4ca0,XY,17,2454,21-Feb
10,00074be0ac,XY,00074db098,XX,2,1424,21-Feb
10,00074be0ac,XY,00075a6708,XX,10,2466,21-Feb
10,00074be0ac,XY,00075b7c89,XY,15,4741,21-Feb
9,00074be0ac,XY,00074db098,XX,1,160,22-Jan
9,00074be0ac,XY,00074db688,XX,3,325,22-Jan
9,00074be0ac,XY,00075b135d,XX,1,6,22-Jan
9,00074be0ac,XY,000757cfa9,XX,24,3592,22-Jan
9,00074be0ac,XY,00075b0d29,XY,28,8140,22-Jan
9,00074be0ac,XY,00074dd577,XX,7,6562,22-Jan
9,00074be0ac,XY,00075b7c89,XY,3,405,22-Jan
9,00074be0ac,XY,00075a6708,XX,2,399,22-Jan
9,00074be0ac,XY,00074daa3c,XX,1,34,22-Jan
9,00074be0ac,XY,00075a7c79,XY,21,8733,22-Jan
9,00074be0ac,XY,00075b9048,XY,10,8403,22-Jan
10,00074be0ac,XY,00074d8697,XY,5,1186,23-Feb
10,00074be0ac,XY,00075b7c89,XY,21,3233,23-Feb
10,00074be0ac,XY,00075b135d,XX,8,5184,23-Feb
10,00074be0ac,XY,00074db098,XX,5,1186,23-Feb
10,00074be0ac,XY,00074da6b4,XY,24,10204,23-Feb
10,00074be0ac,XY,00074d9c87,XX,3,2470,23-Feb
10,00074be0ac,XY,00075b4ca0,XY,14,4940,23-Feb
10,00074be0ac,XY,00075a6708,XX,6,4378,23-Feb
10,00074be0ac,XY,00074da5e8,XX,2,862,23-Feb
10,00074be0ac,XY,00074daa3c,XX,10,1808,23-Feb
10,00074be0ac,XY,000757b515,XY,2,1559,23-Feb
10,00074be0ac,XY,00074da036,XX,8,5826,23-Feb
10,00074be0ac,XY,000757cfa9,XX,2,397,23-Feb
10,00074be0ac,XY,00074d8ad8,XX,1,576,23-Feb
10,00074be0ac,XY,00074db688,XX,11,1264,23-Feb
8,00074be0ac,XY,00074da5e8,XX,1,11,23-Feb
8,00074be0ac,XY,00075b9048,XY,1,2,23-Feb
8,00074be0ac,XY,00075b7c89,XY,3,362,23-Feb
8,00074be0ac,XY,00075a7c79,XY,3,750,23-Feb
8,00074be0ac,XY,00075b0d29,XY,2,200,23-Feb
9,00074be0ac,XY,00075a6708,XX,3,293,24-Jan
9,00074be0ac,XY,00075b0d29,XY,9,178,24-Jan
9,00074be0ac,XY,00075a7c79,XY,6,814,24-Jan
10,00074be0ac,XY,00075a6708,XX,4,4955,25-Feb
10,00074be0ac,XY,00074db688,XX,17,4975,25-Feb
10,00074be0ac,XY,00074da5e8,XX,3,8613,25-Feb
10,00074be0ac,XY,00074d8ad8,XX,20,4781,25-Feb
10,00074be0ac,XY,000757cfa9,XX,2,1758,25-Feb
10,00074be0ac,XY,00074db098,XX,4,5502,25-Feb
10,00074be0ac,XY,00075b135d,XX,14,10727,25-Feb
10,00074be0ac,XY,00074da6b4,XY,28,4696,25-Feb
10,00074be0ac,XY,00075b4ca0,XY,50,9740,25-Feb
10,00074be0ac,XY,00075b7c89,XY,3,1530,25-Feb
10,00074be0ac,XY,00074da036,XX,1,410,25-Feb
10,00074be0ac,XY,00074daa3c,XX,12,3698,25-Feb
10,00074be0ac,XY,00075b4ca0,XY,20,8247,26-Jan
10,00074be0ac,XY,00074d8ad8,XX,14,1696,26-Jan
10,00074be0ac,XY,00075a6708,XX,5,8518,26-Jan
10,00074be0ac,XY,00074d8697,XY,6,5592,26-Jan
10,00074be0ac,XY,00075b9048,XY,1,138,26-Jan
10,00074be0ac,XY,000757cfa9,XX,3,365,26-Jan
10,00074be0ac,XY,00074da6b4,XY,11,9051,26-Jan
10,00074be0ac,XY,00075a7c79,XY,1,2011,26-Jan
10,00074be0ac,XY,00074db098,XX,2,1599,26-Jan
10,00074be0ac,XY,00074da036,XX,4,2761,26-Jan
10,00074be0ac,XY,00074db688,XX,7,5914,26-Jan
10,00074be0ac,XY,00075b135d,XX,2,5053,26-Jan
10,00074be0ac,XY,00074d9c87,XX,6,7326,26-Jan
10,00074be0ac,XY,00074dd577,XX,2,2102,26-Jan
10,00074be0ac,XY,00075b7c89,XY,5,9669,26-Jan
10,00074be0ac,XY,00074daa3c,XX,2,580,26-Jan
10,00074be0ac,XY,00074da5e8,XX,2,3380,26-Jan
10,00074be0ac,XY,000757b515,XY,11,8022,26-Jan
10,00074be0ac,XY,00075b135d,XX,7,2149,27-Feb
10,00074be0ac,XY,00074da036,XX,4,4590,27-Feb
10,00074be0ac,XY,00075b4ca0,XY,13,3732,27-Feb
10,00074be0ac,XY,00074db098,XX,3,2504,27-Feb
10,00074be0ac,XY,000757cfa9,XX,4,3123,27-Feb
10,00074be0ac,XY,00074da6b4,XY,19,15091,27-Feb
10,00074be0ac,XY,00074d8ad8,XX,5,8459,27-Feb
10,00074be0ac,XY,00074da5e8,XX,2,2117,27-Feb
10,00074be0ac,XY,00075a6708,XX,12,6333,27-Feb
10,00074be0ac,XY,00075b7c89,XY,13,4569,27-Feb
10,00074be0ac,XY,00074daa3c,XX,21,10411,27-Feb
10,00074be0ac,XY,00074d8697,XY,3,1337,27-Feb
10,00074be0ac,XY,00074db688,XX,9,9184,27-Feb
10,00074be0ac,XY,00074d8697,XY,1,227,3-Feb
10,00074be0ac,XY,000757cfa9,XX,2,4941,3-Feb
10,00074be0ac,XY,00075b7c89,XY,13,4069,3-Feb
10,00074be0ac,XY,00074da5e8,XX,4,7334,3-Feb
10,00074be0ac,XY,00074da036,XX,11,4441,3-Feb
10,00074be0ac,XY,00074da6b4,XY,49,10990,3-Feb
10,00074be0ac,XY,000757b515,XY,5,4198,3-Feb
10,00074be0ac,XY,00074db098,XX,5,5569,3-Feb
10,00074be0ac,XY,00074db688,XX,4,8251,3-Feb
10,00074be0ac,XY,00075a6708,XX,4,4250,3-Feb
10,00074be0ac,XY,00075b135d,XX,4,4903,3-Feb
10,00074be0ac,XY,00074d8ad8,XX,5,6708,3-Feb
10,00074be0ac,XY,00074d9c87,XX,5,2002,3-Feb
10,00074be0ac,XY,00074dd577,XX,3,2141,3-Feb
10,00074be0ac,XY,00074daa3c,XX,6,2592,3-Feb
10,00074be0ac,XY,00075b4ca0,XY,4,183,3-Feb
10,00074be0ac,XY,00074db098,XX,2,932,3-Mar
10,00074be0ac,XY,00075b135d,XX,8,2774,3-Mar
10,00074be0ac,XY,000757cfa9,XX,6,566,3-Mar
10,00074be0ac,XY,00074d8697,XY,3,326,3-Mar
10,00074be0ac,XY,00074da036,XX,63,6689,3-Mar
10,00074be0ac,XY,00074da5e8,XX,3,3021,3-Mar
10,00074be0ac,XY,00075b7c89,XY,2,152,3-Mar
10,00074be0ac,XY,00075a6708,XX,13,4728,3-Mar
10,00074be0ac,XY,00074da6b4,XY,72,7243,3-Mar
10,00074be0ac,XY,00074d8ad8,XX,7,4030,3-Mar
10,00074be0ac,XY,00075b4ca0,XY,46,4340,3-Mar
10,00074be0ac,XY,00074daa3c,XX,14,4873,3-Mar
10,00074be0ac,XY,00074db688,XX,8,4227,3-Mar
10,00074be0ac,XY,000757cfa9,XX,2,3978,31-Jan
10,00074be0ac,XY,00074dd577,XX,6,3378,31-Jan
10,00074be0ac,XY,00074daa3c,XX,4,4611,31-Jan
10,00074be0ac,XY,00075a6708,XX,6,4018,31-Jan
10,00074be0ac,XY,00074db688,XX,5,1063,31-Jan
10,00074be0ac,XY,00074db098,XX,4,2495,31-Jan
10,00074be0ac,XY,00074d9c87,XX,3,5557,31-Jan
10,00074be0ac,XY,000757b515,XY,9,9785,31-Jan
10,00074be0ac,XY,00074d8ad8,XX,3,1501,31-Jan
10,00074be0ac,XY,00074da5e8,XX,3,3024,31-Jan
10,00074be0ac,XY,00075b135d,XX,7,5230,31-Jan
10,00074be0ac,XY,00074da036,XX,5,1802,31-Jan
10,00074be0ac,XY,00075b4ca0,XY,14,2067,31-Jan
10,00074be0ac,XY,00074da6b4,XY,6,5741,31-Jan
10,00074be0ac,XY,00075b7c89,XY,6,8374,31-Jan
10,00074be0ac,XY,00074d8ad8,XX,4,3072,4-Mar
10,00074be0ac,XY,00074d9c87,XX,1,0,4-Mar
10,00074be0ac,XY,00074d8697,XY,2,1082,4-Mar
10,00074be0ac,XY,00074daa3c,XX,8,8312,4-Mar
10,00074be0ac,XY,00074da6b4,XY,49,11697,4-Mar
10,00074be0ac,XY,00074da5e8,XX,1,227,4-Mar
10,00074be0ac,XY,00075a6708,XX,19,7473,4-Mar
10,00074be0ac,XY,00074db688,XX,12,2533,4-Mar
10,00074be0ac,XY,00074da036,XX,187,12023,4-Mar
10,00074be0ac,XY,000757cfa9,XX,5,1948,4-Mar
10,00074be0ac,XY,00075b135d,XX,8,6119,4-Mar
10,00074be0ac,XY,00075b7c89,XY,40,4049,4-Mar
10,00074be0ac,XY,00074db098,XX,4,1478,4-Mar
10,00074be0ac,XY,00075b4ca0,XY,143,5953,4-Mar
9,00074be0ac,XY,00075a7c79,XY,12,7623,5-Feb
9,00074be0ac,XY,00074dd577,XX,2,1514,5-Feb
9,00074be0ac,XY,00075b7c89,XY,3,3019,5-Feb
9,00074be0ac,XY,00074db688,XX,3,5277,5-Feb
9,00074be0ac,XY,00074db098,XX,2,3503,5-Feb
9,00074be0ac,XY,00074be28b,XY,4,5877,5-Feb
9,00074be0ac,XY,00074d8ad8,XX,5,6051,5-Feb
9,00074be0ac,XY,00075a6708,XX,3,1456,5-Feb
9,00074be0ac,XY,000757cfa9,XX,2,4185,5-Feb
9,00074be0ac,XY,00074dca60,XY,5,6372,5-Feb
9,00074be0ac,XY,00075b9048,XY,10,8102,5-Feb
9,00074be0ac,XY,00074da5e8,XX,3,4647,5-Feb
9,00074be0ac,XY,00075b0d29,XY,20,5928,5-Feb
9,00074be0ac,XY,00074daa3c,XX,2,302,5-Feb
9,00074be0ac,XY,00075b135d,XX,4,10324,5-Feb
10,00074be0ac,XY,00074da036,XX,1,861,6-Mar
10,00074be0ac,XY,00074daa3c,XX,6,388,6-Mar
10,00074be0ac,XY,00074db098,XX,4,117,6-Mar
10,00074be0ac,XY,00075b135d,XX,3,442,6-Mar
10,00074be0ac,XY,00075b4ca0,XY,11,6148,6-Mar
10,00074be0ac,XY,00074da6b4,XY,9,2937,6-Mar
10,00074be0ac,XY,00075a6708,XX,1,31,6-Mar
10,00074be0ac,XY,00075b7c89,XY,2,242,6-Mar
10,00074be0ac,XY,000757cfa9,XX,1,23,6-Mar
10,00074be0ac,XY,00074d9c87,XX,4,742,6-Mar
10,00074be0ac,XY,00074db688,XX,2,478,6-Mar
10,00074be0ac,XY,00074d8697,XY,2,985,6-Mar
10,00074be0ac,XY,00074dd577,XX,1,1275,7-Feb
10,00074be0ac,XY,000757b515,XY,1,30,7-Feb
10,00074be0ac,XY,00074db688,XX,1,459,7-Feb
10,00074be0ac,XY,00074db098,XX,1,632,7-Feb
10,00074be0ac,XY,00074d9c87,XX,2,245,7-Feb
10,00074be0ac,XY,00074da6b4,XY,1,915,7-Feb
10,00074be0ac,XY,00075a6708,XX,2,305,7-Feb
9,00074be0ac,XY,00074dca60,XY,1,4356,7-Feb
9,00074be0ac,XY,00075a6708,XX,4,598,7-Feb
9,00074be0ac,XY,00075a7c79,XY,4,6862,7-Feb
9,00074be0ac,XY,00075b7c89,XY,6,7600,7-Feb
9,00074be0ac,XY,00075b135d,XX,1,4,7-Feb
9,00074be0ac,XY,00075b0d29,XY,13,3797,7-Feb
9,00074be0ac,XY,00075b9048,XY,5,2095,7-Feb
10,00074be0ac,XY,00074da5e8,XX,1,438,8-Mar
10,00074be0ac,XY,000757cfa9,XX,2,66,8-Mar
10,00074be0ac,XY,00074db098,XX,1,12,8-Mar
10,00074be0ac,XY,00075b135d,XX,1,2,8-Mar
10,00074be0ac,XY,00074d8ad8,XX,1,54,8-Mar
10,00074be0ac,XY,00074db688,XX,1,19,8-Mar
10,00074be0ac,XY,00075b4ca0,XY,17,4724,8-Mar
8,00074be28b,XY,00074db688,XX,1,261,1-Mar
8,00074be28b,XY,00075b0d29,XY,3,14,1-Mar
8,00074be28b,XY,00075a6708,XX,1,166,1-Mar
8,00074be28b,XY,00075b9048,XY,3,454,1-Mar
9,00074be28b,XY,00074da5e8,XX,1,1061,10-Feb
9,00074be28b,XY,00075a6708,XX,2,1197,10-Feb
9,00074be28b,XY,00075b9048,XY,2,1326,10-Feb
9,00074be28b,XY,00075b7c89,XY,1,3,10-Feb
9,00074be28b,XY,00074daa3c,XX,1,1930,10-Feb
9,00074be28b,XY,00074db688,XX,1,1805,10-Feb
9,00074be28b,XY,00075a7c79,XY,8,2408,10-Feb
9,00074be28b,XY,00075b0d29,XY,4,3698,10-Feb
9,00074be28b,XY,00075a7c79,XY,1,38,11-Feb
9,00074be28b,XY,00075a7c79,XY,2,406,13-Feb
9,00074be28b,XY,00075b9048,XY,1,392,13-Feb
9,00074be28b,XY,00074be0ac,XY,3,1560,5-Feb
9,00074be28b,XY,00074dca60,XY,2,1792,5-Feb
9,00074be28b,XY,00075b7c89,XY,1,23,5-Feb
9,00074be28b,XY,00074da5e8,XX,1,74,5-Feb
9,00074be28b,XY,00074db688,XX,2,2076,5-Feb
9,00074be28b,XY,00074db098,XX,2,449,5-Feb
9,00074be28b,XY,00074daa3c,XX,3,4159,5-Feb
9,00074be28b,XY,00074dd577,XX,1,1493,5-Feb
9,00074be28b,XY,00075b9048,XY,9,3572,5-Feb
9,00074be28b,XY,00074d8ad8,XX,1,375,5-Feb
9,00074be28b,XY,00075b0d29,XY,10,1497,5-Feb
9,00074be28b,XY,00075a7c79,XY,8,2224,5-Feb
37,00074bea69,XY,7500319,XY,12,4365,1-Mar
37,00074bea69,XY,00074def99,XX,1,45,1-Mar
37,00074bea69,XY,00075b1c7b,XY,1,24,15-Feb
37,00074bea69,XY,00074c2119,XX,1,32,15-Feb
37,00074bea69,XY,00074def99,XX,2,153,15-Feb
37,00074bea69,XY,7500319,XY,6,6954,15-Feb
37,00074bea69,XY,00074d9179,XX,1,19,15-Feb
40,00074bea69,XY,00074fd569,XX,1,13,15-Jan
40,00074bea69,XY,00075d3e96,XY,2,697,15-Jan
40,00074bea69,XY,00074f3088,XX,1,308,15-Jan
40,00074bea69,XY,7500319,XY,1,18,15-Jan
40,00074bea69,XY,00074da082,XX,1,45,15-Jan
40,00074bea69,XY,00074d93d0,XY,2,83,15-Jan
40,00074bea69,XY,00074c10b5,XX,3,303,15-Jan
40,00074bea69,XY,00075d8601,XY,2,116,15-Jan
40,00074bea69,XY,00075d8601,XY,2,631,16-Jan
40,00074bea69,XY,00074f3088,XX,1,256,16-Jan
40,00074bea69,XY,00074c10b5,XX,1,157,16-Jan
40,00074bea69,XY,00074d93d0,XY,4,410,16-Jan
40,00074bea69,XY,00074fd569,XX,2,2,16-Jan
37,00074bea69,XY,00075b7225,XX,1,44,17-Feb
37,00074bea69,XY,00075b520f,XX,1,10,17-Feb
37,00074bea69,XY,00075b1c7b,XY,2,62,17-Feb
37,00074bea69,XY,00074def99,XX,1,26,17-Feb
37,00074bea69,XY,7500319,XY,8,12021,17-Feb
40,00074bea69,XY,00074c10b5,XX,6,726,18-Jan
40,00074bea69,XY,00075b26f1,XY,3,10534,18-Jan
40,00074bea69,XY,00074fd569,XX,5,1838,18-Jan
40,00074bea69,XY,7500319,XY,4,238,18-Jan
40,00074bea69,XY,00074da082,XX,1,49,18-Jan
40,00074bea69,XY,00075d3e96,XY,1,4010,18-Jan
40,00074bea69,XY,00074f3088,XX,1,4,18-Jan
37,00074bea69,XY,7500319,XY,18,9021,19-Feb
37,00074bea69,XY,00075b7225,XX,1,4,19-Feb
37,00074bea69,XY,00075b1c7b,XY,1,26,19-Feb
37,00074bea69,XY,00075b7225,XX,1,50,21-Feb
37,00074bea69,XY,7500319,XY,52,8688,21-Feb
37,00074bea69,XY,00075b350e,XX,1,59,21-Feb
37,00074bea69,XY,00074def99,XX,1,10,21-Feb
37,00074bea69,XY,00075b7225,XX,1,5,23-Feb
37,00074bea69,XY,00074def99,XX,2,202,23-Feb
37,00074bea69,XY,7500319,XY,19,12021,23-Feb
37,00074bea69,XY,00075b7225,XX,3,531,25-Feb
37,00074bea69,XY,7500319,XY,54,4646,25-Feb
37,00074bea69,XY,00074def99,XX,7,496,25-Feb
37,00074bea69,XY,00075b1c7b,XY,1,143,25-Feb
37,00074bea69,XY,00074c2119,XX,1,227,25-Feb
37,00074bea69,XY,7500319,XY,20,2299,27-Feb
37,00074bea69,XY,00074d933d,XY,11,2827,27-Feb
37,00074bea69,XY,00075b7225,XX,1,25,27-Feb
40,00074bea69,XY,00075d3941,XX,1,23,28-Jan
40,00074bea69,XY,7500319,XY,9,994,28-Jan
40,00074bea69,XY,00075d8601,XY,5,8237,28-Jan
40,00074bea69,XY,00075d3e96,XY,4,4505,28-Jan
40,00074bea69,XY,00074db5d6,XX,2,366,28-Jan
40,00074bea69,XY,00074c10b5,XX,6,1649,28-Jan
40,00074bea69,XY,00074f3088,XX,1,4,28-Jan
40,00074bea69,XY,00074da082,XX,1,38,3-Feb
40,00074bea69,XY,00074c10b5,XX,12,5242,3-Feb
40,00074bea69,XY,7500319,XY,3,3957,3-Feb
40,00074bea69,XY,00075d3e96,XY,1,4185,3-Feb
40,00074bea69,XY,00075d8601,XY,1,3059,3-Feb
37,00074bea69,XY,00074c2119,XX,1,10,3-Mar
37,00074bea69,XY,7500319,XY,11,12027,3-Mar
37,00074bea69,XY,00075b350e,XX,2,93,3-Mar
37,00074bea69,XY,00075b7225,XX,1,40,3-Mar
37,00074bea69,XY,00074def99,XX,5,1232,3-Mar
40,00074bea69,XY,00074f3088,XX,1,1,31-Jan
40,00074bea69,XY,00074db5d6,XX,1,0,31-Jan
37,00074bea69,XY,00075b350e,XX,1,6,4-Mar
37,00074bea69,XY,00075b1c7b,XY,1,21,4-Mar
37,00074bea69,XY,00075b7225,XX,1,3,4-Mar
37,00074bea69,XY,7500319,XY,4,5104,4-Mar
37,00074bea69,XY,00074def99,XX,8,1001,4-Mar
37,00074bea69,XY,00074c2119,XX,2,23,4-Mar
37,00074bea69,XY,00074def99,XX,1,221,6-Mar
37,00074bea69,XY,00075b7225,XX,1,24,6-Mar
37,00074bea69,XY,00075b350e,XX,1,38,6-Mar
37,00074bea69,XY,7500319,XY,22,12725,6-Mar
37,00074bea69,XY,00075b350e,XX,1,156,8-Mar
37,00074bea69,XY,00074def99,XX,74,13699,8-Mar
37,00074bea69,XY,7500319,XY,60,11396,8-Mar
37,00074bea69,XY,00075b7225,XX,1,4,8-Mar
1,00074bf097,XX,00075a7723,XX,11,4035,1-Feb
1,00074bf097,XX,00075a778b,XX,3,3927,1-Feb
1,00074bf097,XX,00075a98e5,XX,1,452,1-Feb
1,00074bf097,XX,00075a0c04,XX,1,812,1-Feb
1,00074bf097,XX,00074dda10,XX,4,5023,1-Feb
1,00074bf097,XX,00074de544,XX,7,1084,1-Feb
1,00074bf097,XX,000757d790,XY,51,6860,1-Feb
1,00074bf097,XX,00075a82ac,XX,2,601,1-Feb
1,00074bf097,XX,00074dd8c6,XY,2,2291,1-Feb
1,00074bf097,XX,00075d5961,XX,4,4739,1-Feb
1,00074bf097,XX,00075b19c5,XY,3,5514,1-Feb
1,00074bf097,XX,00075a341a,XX,1,3593,1-Feb
1,00074bf097,XX,00075a6151,XX,18,3449,1-Feb
1,00074bf097,XX,00075b4d7f,XX,4,1307,1-Feb
1,00074bf097,XX,000757e8b3,XX,5,1410,1-Feb
1,00074bf097,XX,00075d8c6a,XX,2,219,1-Feb
1,00074bf097,XX,00075a81b6,XX,3,3020,1-Feb
1,00074bf097,XX,00075b6df8,XX,1,16,1-Feb
1,00074bf097,XX,00074fb7c2,XX,2,5518,1-Feb
2,00074bf097,XX,00075a48d8,XY,1,8,1-Feb
2,00074bf097,XX,00075b4d7f,XX,1,74,1-Feb
5,00074bf097,XX,00075a341a,XX,9,8763,1-Mar
5,00074bf097,XX,00075a3110,XY,10,2017,1-Mar
5,00074bf097,XX,00075b6df8,XX,16,6228,1-Mar
5,00074bf097,XX,00075a81b6,XX,11,7003,1-Mar
1,00074bf097,XX,000757e8b3,XX,1,7,10-Feb
1,00074bf097,XX,00075a778b,XX,1,132,10-Feb
1,00074bf097,XX,000757d790,XY,1,135,10-Feb
2,00074bf097,XX,00075d5961,XX,1,292,10-Feb
2,00074bf097,XX,00075a98e5,XX,2,580,10-Feb
2,00074bf097,XX,000757e8b3,XX,1,3879,10-Feb
2,00074bf097,XX,00074de544,XX,1,2007,10-Feb
2,00074bf097,XX,00075b19c5,XY,1,2466,10-Feb
2,00074bf097,XX,00075a81b6,XX,1,2156,10-Feb
2,00074bf097,XX,00074fb7c2,XX,1,4095,10-Feb
2,00074bf097,XX,00075b4d7f,XX,1,137,10-Feb
2,00074bf097,XX,00075a778b,XX,1,2374,10-Feb
2,00074bf097,XX,00075a6151,XX,5,1912,10-Feb
2,00074bf097,XX,00075a48d8,XY,4,2426,10-Feb
2,00074bf097,XX,00075a7723,XX,7,2634,10-Feb
3,00074bf097,XX,00074bd70a,XY,1,5,10-Feb
4,00074bf097,XX,00075e05f2,XY,1,13,10-Feb
4,00074bf097,XX,7.57E+71,XY,2,47,10-Feb
5,00074bf097,XX,00075a81b6,XX,7,5431,10-Feb
5,00074bf097,XX,00074dda10,XX,1,521,10-Feb
5,00074bf097,XX,7.57E+148,XY,9,4565,10-Feb
1,00074bf097,XX,00075b4d7f,XX,1,5,11-Feb
1,00074bf097,XX,00075a778b,XX,2,190,11-Feb
1,00074bf097,XX,00075a98e5,XX,1,29,11-Feb
1,00074bf097,XX,000757d790,XY,1,139,11-Feb
1,00074bf097,XX,00075a6151,XX,2,121,11-Feb
1,00074bf097,XX,00075a7723,XX,1,122,11-Feb
5,00074bf097,XX,7.57E+148,XY,13,8808,11-Feb
5,00074bf097,XX,00075d5961,XX,1,916,11-Feb
5,00074bf097,XX,00074dda10,XX,1,883,11-Feb
5,00074bf097,XX,00075a81b6,XX,9,10076,11-Feb
5,00074bf097,XX,00075a0c04,XX,3,4481,11-Feb
5,00074bf097,XX,00075a3e22,XY,1,90,11-Feb
1,00074bf097,XX,000757d790,XY,1,7,13-Feb
1,00074bf097,XX,00075a6151,XX,1,33,13-Feb
1,00074bf097,XX,00075a778b,XX,1,26,13-Feb
1,00074bf097,XX,00075a7723,XX,1,31,13-Feb
4,00074bf097,XX,00075d67e2,XX,3,5510,13-Feb
4,00074bf097,XX,00075d8c6a,XX,1,4890,13-Feb
4,00074bf097,XX,000757fa08,XY,3,6068,13-Feb
4,00074bf097,XX,7.57E+71,XY,12,7587,13-Feb
4,00074bf097,XX,00075e05f2,XY,3,7071,13-Feb
4,00074bf097,XX,00075a81b6,XX,1,1183,13-Feb
4,00074bf097,XX,00075a341a,XX,3,4055,13-Feb
4,00074bf097,XX,00075a3e22,XY,2,637,13-Feb
4,00074bf097,XX,00075b6df8,XX,2,1132,13-Feb
1,00074bf097,XX,00075a6151,XX,1,20,15-Feb
1,00074bf097,XX,00075a98e5,XX,1,19,15-Feb
4,00074bf097,XX,00074dda10,XX,3,1767,15-Feb
4,00074bf097,XX,000757fa08,XY,4,1247,15-Feb
4,00074bf097,XX,00075a0c04,XX,1,253,15-Feb
4,00074bf097,XX,00075e05f2,XY,8,1873,15-Feb
4,00074bf097,XX,00075b6df8,XX,2,219,15-Feb
4,00074bf097,XX,7.57E+71,XY,9,1736,15-Feb
4,00074bf097,XX,00075d8c6a,XX,2,632,15-Feb
4,00074bf097,XX,00075a81b6,XX,3,1249,15-Feb
4,00074bf097,XX,00075a3e22,XY,2,970,15-Feb
4,00074bf097,XX,00075d67e2,XX,11,1624,15-Feb
1,00074bf097,XX,00075d5961,XX,1,18,15-Jan
1,00074bf097,XX,00075a7723,XX,1,104,15-Jan
2,00074bf097,XX,00075d8c6a,XX,2,119,15-Jan
3,00074bf097,XX,00075a7723,XX,1,447,15-Jan
3,00074bf097,XX,00074bd70a,XY,1,569,15-Jan
4,00074bf097,XX,00075d67e2,XX,1,40,15-Jan
4,00074bf097,XX,7.57E+71,XY,5,666,15-Jan
5,00074bf097,XX,00075a6151,XX,1,196,15-Jan
5,00074bf097,XX,7580382,XY,4,1280,15-Jan
5,00074bf097,XX,00074de98a,XY,3,647,15-Jan
5,00074bf097,XX,00075e05f2,XY,2,77,15-Jan
5,00074bf097,XX,00075a778b,XX,2,873,15-Jan
5,00074bf097,XX,7.57E+148,XY,13,2224,15-Jan
5,00074bf097,XX,00075a98e5,XX,2,196,15-Jan
5,00074bf097,XX,00074d87af,XY,2,1885,15-Jan
5,00074bf097,XX,00075a81b6,XX,1,632,15-Jan
5,00074bf097,XX,000757fa08,XY,1,314,15-Jan
1,00074bf097,XX,00075a7723,XX,1,52,16-Jan
1,00074bf097,XX,00075b6df8,XX,2,35,16-Jan
1,00074bf097,XX,00074dda10,XX,1,54,16-Jan
