first_mouse,second_mouse,date_obs,box,IDB[inside_after_IDA],sexA,number_encounters,sexB,date_obs_dt,time_together[sec],IDA[inside_first],treatment,timepoint,component_num
000758024a,00075b260c,15-Jan,17.0,00075b260c,XX,12.0,XY,1900-01-15,5320.0,000758024a,no_injection,before,6
000758024a,00075804bb,15-Jan,17.0,00075804bb,XX,1.0,XX,1900-01-15,9487.0,000758024a,no_injection,before,6
000757c9aa,00074d8e0a,15-Jan,16.0,00074d8e0a,XY,3.0,XY,1900-01-15,100.0,000757c9aa,no_injection,before,6
000757c9aa,00075e0965,15-Jan,16.0,00075e0965,XY,2.0,XY,1900-01-15,103.0,000757c9aa,no_injection,before,6
000757c9aa,00074ddd3d,15-Jan,16.0,00074ddd3d,XY,1.0,XX,1900-01-15,505.0,000757c9aa,no_injection,before,6
000757c9aa,000757d5a2,15-Jan,16.0,000757d5a2,XY,2.0,XY,1900-01-15,192.0,000757c9aa,no_injection,before,6
000757c9aa,00075b4150,15-Jan,16.0,00075b4150,XY,2.0,XX,1900-01-15,195.0,000757c9aa,no_injection,before,6
000757c9aa,00075b58f8,15-Jan,16.0,00075b58f8,XY,1.0,XX,1900-01-15,83.0,000757c9aa,no_injection,before,6
000757c9aa,7.50E+44,15-Jan,16.0,7.50E+44,XY,1.0,XY,1900-01-15,68.0,000757c9aa,no_injection,before,6
000757c9aa,00074db632,15-Jan,16.0,00074db632,XY,6.0,XY,1900-01-15,960.0,000757c9aa,no_injection,before,6
000757c9aa,00074d945b,15-Jan,16.0,00074d945b,XY,3.0,XX,1900-01-15,91.0,000757c9aa,no_injection,before,6
000757c9aa,00075b2920,15-Jan,16.0,00075b2920,XY,1.0,XX,1900-01-15,68.0,000757c9aa,no_injection,before,6
000757c9aa,00074da4b8,15-Jan,16.0,00074da4b8,XY,1.0,XX,1900-01-15,56.0,000757c9aa,no_injection,before,6
00075b260c,00074dcf5f,15-Jan,17.0,00074dcf5f,XY,1.0,XX,1900-01-15,1041.0,00075b260c,no_injection,before,6
00075b260c,00074dd007,15-Jan,17.0,00074dd007,XY,2.0,XX,1900-01-15,364.0,00075b260c,no_injection,before,6
00075b260c,00075b2920,15-Jan,17.0,00075b2920,XY,3.0,XX,1900-01-15,1603.0,00075b260c,no_injection,before,6
00075b260c,00075b70ee,15-Jan,17.0,00075b70ee,XY,2.0,XX,1900-01-15,140.0,00075b260c,no_injection,before,6
00075b260c,00075a5cfb,15-Jan,17.0,00075a5cfb,XY,10.0,XX,1900-01-15,1765.0,00075b260c,no_injection,before,6
00075b260c,00074da4b8,15-Jan,17.0,00074da4b8,XY,1.0,XX,1900-01-15,526.0,00075b260c,no_injection,before,6
00075b260c,000758024a,15-Jan,17.0,000758024a,XY,1.0,XX,1900-01-15,214.0,00075b260c,no_injection,before,6
00075d8c6a,00075a6151,16-Jan,2.0,00075a6151,XX,5.0,XX,1900-01-16,923.0,00075d8c6a,no_injection,before,7
00075d8c6a,000757e8b3,16-Jan,2.0,000757e8b3,XX,1.0,XX,1900-01-16,138.0,00075d8c6a,no_injection,before,7
00075d8c6a,00075b6df8,16-Jan,2.0,00075b6df8,XX,3.0,XX,1900-01-16,382.0,00075d8c6a,no_injection,before,7
00075d8c6a,00075d5961,16-Jan,2.0,00075d5961,XX,4.0,XX,1900-01-16,1339.0,00075d8c6a,no_injection,before,7
00075d8c6a,00074fb7c2,16-Jan,2.0,00074fb7c2,XX,2.0,XX,1900-01-16,161.0,00075d8c6a,no_injection,before,7
00075d8c6a,00074f2e75,16-Jan,2.0,00074f2e75,XX,5.0,XX,1900-01-16,1104.0,00075d8c6a,no_injection,before,7
00075d8c6a,00074de544,16-Jan,2.0,00074de544,XX,2.0,XX,1900-01-16,204.0,00075d8c6a,no_injection,before,7
00075d8c6a,00074da136,16-Jan,2.0,00074da136,XX,1.0,XX,1900-01-16,11.0,00075d8c6a,no_injection,before,7
00075d8c6a,00075b4d7f,16-Jan,2.0,00075b4d7f,XX,4.0,XX,1900-01-16,132.0,00075d8c6a,no_injection,before,7
00075d8c6a,00075a7723,16-Jan,2.0,00075a7723,XX,1.0,XX,1900-01-16,89.0,00075d8c6a,no_injection,before,7
00075a81b6,00075b6df8,16-Jan,5.0,00075b6df8,XX,1.0,XX,1900-01-16,315.0,00075a81b6,no_injection,before,7
00075a81b6,00074de98a,16-Jan,5.0,00074de98a,XX,2.0,XY,1900-01-16,6230.0,00075a81b6,no_injection,before,7
00075a81b6,7.57E+148,16-Jan,5.0,7.57E+148,XX,2.0,XY,1900-01-16,183.0,00075a81b6,no_injection,before,7
00075a81b6,7580382,16-Jan,5.0,7580382,XX,3.0,XY,1900-01-16,4527.0,00075a81b6,no_injection,before,7
00075a81b6,00075a778b,16-Jan,5.0,00075a778b,XX,1.0,XX,1900-01-16,238.0,00075a81b6,no_injection,before,7
00075a81b6,00074d87af,16-Jan,5.0,00074d87af,XX,1.0,XY,1900-01-16,1479.0,00075a81b6,no_injection,before,7
00075a81b6,00074bf097,16-Jan,5.0,00074bf097,XX,3.0,XX,1900-01-16,1765.0,00075a81b6,no_injection,before,7
00075a81b6,00074d8639,16-Jan,5.0,00074d8639,XX,1.0,XX,1900-01-16,135.0,00075a81b6,no_injection,before,7
00075a81b6,00075e05f2,16-Jan,5.0,00075e05f2,XX,8.0,XY,1900-01-16,3536.0,00075a81b6,no_injection,before,7
00074bd70a,7580382,16-Jan,3.0,7580382,XY,4.0,XY,1900-01-16,1197.0,00074bd70a,no_injection,before,7
00074bd70a,000757fa08,16-Jan,3.0,000757fa08,XY,1.0,XY,1900-01-16,110.0,00074bd70a,no_injection,before,7
00074bd70a,00075a778b,16-Jan,3.0,00075a778b,XY,1.0,XX,1900-01-16,936.0,00074bd70a,no_injection,before,7
00074bd70a,00075a341a,16-Jan,3.0,00075a341a,XY,1.0,XX,1900-01-16,80.0,00074bd70a,no_injection,before,7
00074bd70a,00074da136,16-Jan,3.0,00074da136,XY,1.0,XX,1900-01-16,3806.0,00074bd70a,no_injection,before,7
00074de98a,00075a3e22,16-Jan,5.0,00075a3e22,XY,1.0,XY,1900-01-16,499.0,00074de98a,no_injection,before,7
00074de98a,00075a0c04,16-Jan,5.0,00075a0c04,XY,2.0,XX,1900-01-16,460.0,00074de98a,no_injection,before,7
00074de98a,00075a98e5,16-Jan,5.0,00075a98e5,XY,1.0,XX,1900-01-16,206.0,00074de98a,no_injection,before,7
00074de98a,00075b6df8,16-Jan,5.0,00075b6df8,XY,1.0,XX,1900-01-16,315.0,00074de98a,no_injection,before,7
00074de98a,00075a778b,16-Jan,5.0,00075a778b,XY,2.0,XX,1900-01-16,471.0,00074de98a,no_injection,before,7
00074de98a,7580382,16-Jan,5.0,7580382,XY,6.0,XY,1900-01-16,1982.0,00074de98a,no_injection,before,7
00074de98a,00074d8639,16-Jan,5.0,00074d8639,XY,2.0,XX,1900-01-16,826.0,00074de98a,no_injection,before,7
00074de98a,00074d87af,16-Jan,5.0,00074d87af,XY,4.0,XY,1900-01-16,3891.0,00074de98a,no_injection,before,7
00074de98a,00075a6151,16-Jan,5.0,00075a6151,XY,3.0,XX,1900-01-16,1728.0,00074de98a,no_injection,before,7
00074de98a,00075e05f2,16-Jan,5.0,00075e05f2,XY,18.0,XY,1900-01-16,6679.0,00074de98a,no_injection,before,7
00074de98a,00074bf097,16-Jan,5.0,00074bf097,XY,11.0,XX,1900-01-16,2204.0,00074de98a,no_injection,before,7
00074de98a,7.57E+148,16-Jan,5.0,7.57E+148,XY,14.0,XY,1900-01-16,2955.0,00074de98a,no_injection,before,7
00074de98a,00075a81b6,16-Jan,5.0,00075a81b6,XY,7.0,XX,1900-01-16,4288.0,00074de98a,no_injection,before,7
00075a778b,00074bd70a,16-Jan,3.0,00074bd70a,XX,10.0,XY,1900-01-16,7335.0,00075a778b,no_injection,before,7
00075a778b,7580382,16-Jan,5.0,7580382,XX,3.0,XY,1900-01-16,508.0,00075a778b,no_injection,before,7
00075a778b,00074da136,16-Jan,3.0,00074da136,XX,1.0,XX,1900-01-16,5951.0,00075a778b,no_injection,before,7
00075a778b,00074de98a,16-Jan,5.0,00074de98a,XX,1.0,XY,1900-01-16,109.0,00075a778b,no_injection,before,7
00075a778b,00075e05f2,16-Jan,5.0,00075e05f2,XX,3.0,XY,1900-01-16,1216.0,00075a778b,no_injection,before,7
00075a778b,00074bf097,16-Jan,5.0,00074bf097,XX,1.0,XX,1900-01-16,237.0,00075a778b,no_injection,before,7
00075a778b,7.57E+148,16-Jan,5.0,7.57E+148,XX,3.0,XY,1900-01-16,764.0,00075a778b,no_injection,before,7
